SOC (%),Voltage (V),Current (A),Battery Temp (°C),Ambient Temp (°C),Charging Duration (min),Degradation Rate (%),Charging Mode,Efficiency (%),Battery Type,Charging Cycles,EV Model,Optimal Charging Duration Class,temp_diff,voltage_current_ratio,efficiency_drop,degradation_slope,eff_temp_ratio,rolling_efficiency_mean_5,rolling_deg_rate_mean_5,rolling_temp_mean_5,rolling_deg_slope_5
-0.22199334127123224,-0.015241649698599551,0.3191626501935839,0.11999672498336574,-0.47760372204508145,-1.1821617575588332,-1.1517446065168708,2,1.1517446065168606,1,110,2,0,0.4135443212058343,-0.5189524730465482,1.0139422071498767,-1.013942207149861,0.1811181998541019,0.6711022417239734,-0.6711022417239637,-0.5482486799329488,-0.8982951772070131
-1.3571454772847498,-1.7026436534730398,-1.5721572041742427,1.369618369153898,-1.5193265118657615,1.3585032609694219,0.6978453221900619,1,-0.6978453221900686,0,111,2,2,1.9985622581435334,2.000263066505883,-1.327041473277643,1.327041473277646,-1.4412344986532104,0.779191206503305,-0.779191206503279,0.6641097254365589,0.8862607693023049
-0.10095434232319259,0.041235209579974265,0.03002598183609271,-1.0740055713807928,1.4054309217205092,0.3432547550653657,0.14341911426136608,1,-0.1434191142613607,1,111,1,1,-1.7153442534474899,-0.40654416825939166,0.39808551672772563,-0.3980855167277172,0.9598456948747621,0.25175006307399667,-0.2517500630740506,0.3563205267221309,0.5521238666776515
-0.39630102547675755,-1.1021785715624404,-0.8284893755872254,0.6367398383952463,0.2717113965141851,-0.3626670339718452,-0.4495787513399676,0,0.44957875133993097,0,112,1,1,0.2521666811546291,0.11866297513087247,0.4257646186630997,-0.4257646186631301,-0.48220878889370683,0.21671370343452673,-0.21671370343450153,1.1245842140432005,-0.04077356127571974
0.9613665483585547,-0.9462537109161138,-0.7409515052668455,-1.0540897191991934,-0.5655834093795656,-1.5682852567451162,-1.044682273417884,2,1.0446822734178667,1,112,2,0,-0.33731063680245704,0.03799772074615704,0.4272756421392657,-0.4272756421392521,1.268116025956287,0.7980291565065133,-0.7980291565065152,-0.005361398569773851,-0.291951561897711
0.3177663902964561,-1.6151892687136147,-0.295460866899658,-0.8353730343705972,-0.650324441373156,-0.4242975152290601,-0.3129694476585048,2,0.3129694476585118,1,114,1,1,-0.12743753123133478,-0.336414904444687,-0.5248505343670865,0.5248505343671042,0.8555778848395371,0.4245602947315502,-0.42456029473156875,-0.44929171219120445,-1.000038697291939
1.044310863490733,-0.5737739835219839,-1.3374484840761642,-0.4218701201482685,1.1670271226871787,1.3456488959829571,1.666566429315955,1,-1.6665664293159272,1,116,1,2,-1.0994501306132685,1.143179529175812,-1.4202909565826294,1.420290956582645,-0.07732378146361343,-0.006767654641771527,0.006767654641765651,-1.2817401324163602,0.9883991127665415
1.6938337509801547,0.524871387484182,-0.8779349617965906,0.7041696520902638,-1.1347517549708113,-1.1483334268433407,-0.12567093392304077,2,0.12567093392303672,0,116,2,0,1.2722892916885704,0.31495095156076175,1.2863413815755653,-1.2863413815755889,-0.6297530783936433,0.11304604387925545,-0.11304604387927583,-0.4554779685781818,1.0431940471109546
0.1449799548979011,1.5710140595587387,0.06502047341624166,0.4228749011242394,-0.8516252494916148,-0.70453945323004,-0.5139394889105303,2,0.5139394889105476,1,118,1,1,0.8818351896126487,-0.34776673282395854,0.27885043867789455,-0.2788504386778793,-0.26987509762661616,0.1417029862667957,-0.14170298626677938,-0.5548542862246052,0.38678848983610115
-1.5722163170168548,-0.7132209577941644,-0.40633038315358566,-0.7644003982497682,-0.8439508731424755,-0.7241447135687232,-1.4945508487793504,0,1.494550848779343,0,118,2,1,0.055653349979780005,-0.21632655801174275,0.7039168699982206,-0.7039168699982388,1.1114441566439546,0.34200923403076666,-0.3420092340307706,-0.420244759554197,-1.4149618708588196
0.3307789616101457,-0.8351650234522515,-0.45638318836068337,1.1775192574756095,-0.06498703953204304,-1.012220466686125,-0.6181408037881173,0,0.6181408037881096,0,119,0,1,0.8591063411302199,-0.1903371032929957,-0.628685560460121,0.6286855604601211,-0.9240660884388063,0.47788831654337005,-0.4778883165433797,0.5150830521714991,-1.8487620885520242
1.3868575686155922,-0.5459653714053035,0.6933954576742762,-1.1815300542749414,-0.6350280773537033,0.2905052324586535,0.810042017247083,1,-0.8100420172471001,0,120,2,1,-0.37735451405132925,-0.6471319252311518,-1.0246388545323404,1.0246388545323344,0.8797560362365185,0.8592601226579043,-0.8592601226579091,0.16209294598420065,0.5480501173534765
-1.5028900000250773,-0.2648934938145688,-1.6899794629337903,0.20776788124369494,-1.0050887850346022,-1.2058641319022942,-1.7879242855751685,2,1.7879242855751696,0,121,1,0,0.839334255076563,3.288171468711483,1.8645341478890294,-1.8645341478890176,0.27083518548810925,1.599386795064484,-1.5993867950644496,-0.06856936214994974,-0.07735016939200516
-1.4914655985716692,0.402837790144361,-1.698169749728805,1.153573087533349,1.374719486561417,1.4886651945238432,0.7257305142634954,0,-0.7257305142634956,0,122,0,2,-0.15396197339011133,3.5488437075828574,-1.8035758088195952,1.8035758088195954,-1.258031908318313,1.047417485801497,-1.047417485801531,0.27096312972477543,1.0157328481948211
1.5765903362010996,-0.8124388348747626,-0.057880751127268426,-1.6342084550858085,0.6151015542854499,0.8234165126415541,1.3306050234191444,2,-1.3306050234191256,1,122,0,2,-1.555625688710471,-0.4105244858282418,-0.43383109402083553,0.43383109402084935,1.176154932556258,-0.21049738778975025,0.21049738778968982,-0.1332093487120351,1.1844473916303568
0.008111718813919915,1.4516022788802692,-1.2501652063261683,-1.1280686425606565,-1.5156566723448026,-0.9721895477670924,-0.9845428074361335,1,0.9845428074361661,1,122,0,1,0.26914704721070737,1.1388434860447867,1.6615830229664188,-1.6615830229664101,1.323519289736531,-0.04735505124172111,0.04735505124179586,-1.2045436143444306,-0.14804082682695074
0.8176635745663654,-0.27134348264749436,1.2672501693585874,1.312120658379573,0.2834438271136598,0.06762127828752035,0.5983329842599288,0,-0.5983329842599131,0,122,2,1,0.7109972668100261,-0.75478100813248,-1.13564685268357,1.1356468526835584,-1.3644296020244908,0.04690946141353722,-0.04690946141354009,-0.0458224678015477,0.9508668101070429
1.393376333206995,1.5814771973858912,1.246547178581421,1.3478250064440518,-0.7310374078379714,-1.5037871398687956,-0.5213545539723098,2,0.5213545539723061,1,124,1,0,1.4378696768777275,-0.6934156050286762,0.8037182254489003,-0.8037182254489146,-1.1008784451322817,-0.5170370873422501,0.5170370873423139,0.48392626265730826,-1.0052367538999065
-1.2786633298257895,0.09687872148995452,-0.39321406795974834,1.4150283572802558,-0.5332359082179394,-0.8816797947599059,-1.260732700382018,2,1.2607327003820255,0,124,0,1,1.3474224211076755,-0.17543954151772514,0.5308074132512365,-0.5308074132512287,-0.9657451365990599,0.3674456585955188,-0.3674456585954846,0.6054163127246299,-1.4696504473762373
0.7835486391800764,-1.1044271239734782,0.7732487053404163,-0.6423773479211483,1.6505795540114994,1.416005914173651,1.5789112537996146,2,-1.5789112537996273,1,126,1,2,-1.5866038574371475,-0.6863485739304522,-2.037506305389864,2.037506305389851,0.15359981671099826,0.2568860595748918,-0.25688605957488414,1.0662890692171931,1.0148193505290237
1.1046324384789217,1.2365439577651203,-0.21328133764702473,1.7138103925056298,-0.29453198242430356,-1.4730968578479509,-0.5957944179837051,1,0.5957944179837251,1,127,0,0,1.3887751204614438,-0.22207099196694258,1.5608014369123855,-1.560801436912363,-1.4032065049570035,0.08379388225863,-0.08379388225855802,2.3868209773699687,-0.09122687676210836
0.8431337467454771,0.9164250735832667,1.634612974169351,1.674018418707455,0.17625201447965852,-1.4186724670845683,-0.6788492112454559,1,0.6788492112454239,1,128,2,0,1.0354039026035253,-0.778075952993536,0.05982840714896481,-0.05982840714900223,-1.34666249305582,0.6524656839888487,-0.6524656839888786,2.5549834973453613,0.10720459895429617
0.22320925979821776,-0.802596511252777,-1.6800069783018898,-0.666995982112321,-0.6547324908522311,1.0259362402782493,0.9546441337426006,2,-0.9546441337425933,1,130,1,2,-0.007972280444826509,3.0509569949409663,-1.171970114420973,1.171970114421002,0.3476331323741361,-0.004730161716079191,0.004730161716041043,1.6187594808496932,0.6742649998234278
0.9563176068966469,0.3397971315026625,-0.032840602832185845,-1.4814586701431185,0.17494898783141866,-1.2172624855275378,-0.778891326123376,1,0.7788913261233731,0,130,0,0,-1.1453585586730595,-0.3635349801580203,1.2442167733709097,-1.244216773370918,1.6130634947651856,-0.21927245913620647,0.21927245913622231,0.2728529541934901,-0.9861769048833282
-0.08444956696215143,-1.4352328681383084,1.6147346810287078,-0.35812944830277604,1.3179347271279247,1.6787642400745517,1.4208119841451163,2,-1.420811984145129,1,131,2,2,-1.1598332085659808,-0.8412529618655411,-1.5782835655787317,1.5782835655787255,-0.06997560210901943,-0.14887796346990465,0.14887796346985016,0.40493402331707784,1.2217706124443566
1.5132704112796074,0.7166942430525062,-1.4777334690991464,0.14638520816489475,-1.1505302378876194,-1.2548639301041618,-0.36811472605803847,2,0.3681147260580059,0,132,2,0,0.8975641589721288,1.9039668541355577,1.2839656500571217,-1.2839656500571368,-0.054533043707087295,-0.2502534924119557,0.25025349241193634,-0.3233992181841426,0.33666341376759745
0.11236251323512443,-0.27712943004939805,1.567431663668762,0.03891414609599342,1.5164054201309847,0.1342714452531976,0.1788748508572749,0,-0.17887485085728924,1,132,2,1,-1.022695507333793,-0.8019706164906626,-0.39229274600367803,0.39229274600369135,-0.10258923635767499,-0.6321594487429951,0.6321594487429342,-1.0831808058230425,-0.35648307420835523
0.22776825730453085,1.2155615814777005,-1.662754461958665,0.2633404700573699,-0.35226830997713976,0.9012703225921206,0.944294416236563,0,-0.9442944162365339,1,136,2,2,0.4258981243309331,3.353587945721996,-0.5490385609685768,0.5490385609686084,-0.5152884409123516,-0.6275511849241422,0.62755118492414,-0.6508826836128289,0.6840448119487413
1.3237008798437961,-0.10614565299127277,-0.8966836066567411,-0.19742239223407113,-1.3839720558291821,-1.4917129154125772,-0.7086622285176524,2,0.7086622285176722,0,137,1,0,0.8214390089489697,0.28593158206129016,1.1863932477075219,-1.1863932477075292,0.3579113634788835,-0.6588210441578753,0.6588210441579184,-0.05423136408716588,-0.9181725766275087
0.8072129562673446,1.5972663170078236,-0.14472731003219919,1.5741294246711568,-1.6340091138825756,0.8305878585583316,1.3027977236322492,1,-1.3027977236322923,0,137,0,2,2.219338197100317,-0.24150792851861652,-1.4431997394634852,1.4431997394634406,-1.778956618057865,-0.6062746005949307,0.606274600594971,0.8436286310388684,0.7617620748107292
-0.8565699443949315,-1.2689110364597789,0.42122545991695,-0.5662447037988535,1.6448857771335128,-1.533861576443349,-1.8481888228964902,0,1.8481888228964878,1,138,0,0,-1.5300255071736186,-0.6035418770130366,2.261382627355806,-2.2613826273557778,1.017814004752928,0.05273584153730952,-0.05273584153732412,0.5124918986725379,-1.1511764140539786
1.520971779843097,0.5285280016918439,0.8773810434193234,-0.20653742258785576,-1.452031539633066,-0.540525413937082,0.23642942614990242,2,-0.2364294261499009,0,138,1,1,0.8622452552408403,-0.6515665389224544,-1.4956982857899965,1.49569828579,0.11013960452370121,0.02710937716550017,-0.02710937716547226,0.39843826572274,-0.79646355540879
-0.4688644681582763,0.5519566393718642,-0.03469619995493124,-0.9748456555004225,0.4046604624961635,-0.5697553833275262,-0.8411672256880932,1,0.8411672256880744,1,140,2,1,-0.9540894144541519,-0.35196710954102206,0.7735137176482252,-0.7735137176482403,1.1351993846748116,0.8220951610315778,-0.8220951610315709,-0.17690792841707553,-0.4157745429530766
-1.4539747478904674,0.75835679738741,-1.1261669382496091,1.1987905755416424,1.3721994521584446,0.30492024032048076,-0.30889609317489175,0,0.308896093174881,1,140,0,1,-0.12095479215926011,0.7543751242849029,-0.3817307596251285,0.3817307596251344,-1.0247129735538105,0.6440972768955595,-0.644097276895566,0.4718683747873663,-0.6910511903737422
-1.2658621575095947,-1.4983831860147907,-1.728816540680827,-0.9487305109439037,0.8971177294516662,-1.5868088127805955,-2.135619728082589,0,2.1356197280825726,1,141,1,0,-1.2768945738138375,3.4191381958150853,1.3110888019999718,-1.3110888019999767,1.4660371316972642,2.1750699558514737,-2.1750699558514657,-0.7004253800389145,-0.35008330555964684
0.41643829600773924,0.6519672285395907,1.5867228072663588,-0.7145784385617472,-0.28884208576871934,0.5828156285857758,0.6478336878565747,0,-0.6478336878565644,1,143,0,2,-0.29412625154104516,-0.7784072308494046,-1.9971838580369308,1.997183858036951,0.476763908002683,1.0637033682615624,-1.0637033682615742,-0.7693514065843408,-0.1483530099879136
-0.3897143623957518,0.4809464446514941,-1.6634825704001845,-1.415320875089589,0.09513388790238989,1.0707235899835437,0.6164296656036369,1,-0.616429665603641,0,143,0,2,-1.0443864763910127,3.189466143909855,0.02276370622456744,-0.022763706224577854,1.160559409186997,0.894506348769263,-0.8945063487693001,-1.331035102258734,1.2027196102718527
1.6315497630201485,-1.624726111516657,1.132306894594697,-0.2738537827229966,-1.303458825277617,1.2658763475875314,1.8972372267537942,2,-1.8972372267538322,0,145,0,2,0.7128668202989478,-0.7745218369511337,-0.9188820608851459,0.918882060885122,-0.27791113606915463,-0.3247820184791509,0.3247820184790786,-1.0053062010858644,2.2268227875903266
-0.27354802050825977,-0.37931057164301724,1.2211302424169042,0.8139548591246927,1.6437128056370345,-0.45551319750321506,-0.45388393818880474,0,0.45388393818881756,0,145,0,1,-0.5749578527361932,-0.7501999168806854,1.6873975624817115,-1.687397562481676,-0.6415385938569425,-0.2602254506352881,0.26022545063526287,-1.1841272686453306,1.433193604097548
1.5086094604851072,1.1021158561767153,-0.5387701786795289,1.7663334320354567,1.2141636747968014,-0.4373667037250216,0.5321361900049939,2,-0.5321361900049995,1,146,2,1,0.38082507771256463,-0.001528854479889022,-0.7073419846113081,0.7073419846112955,-1.7439355334670354,-1.4480572023261986,1.448057202326163,0.0774776501916551,-0.40654574460649273
-1.6115072102968782,0.44265300499010923,-1.0165253650638286,1.6334883561584095,1.0703496792559246,-0.4833831344755975,-1.0438728398820225,2,1.0438728398820554,0,146,2,1,0.38852014572737076,0.5153864414213792,1.1311754789076693,-1.1311754789076425,-1.2154924149401518,-0.694816355003365,0.6948163550033745,1.1685505236820848,-1.4591427756158057
-1.2694294737846106,1.4919492410988977,0.9403752884031739,-0.14011298463487906,0.8373700254676864,-1.5983503264057353,-2.06178001660624,0,2.061780016606242,0,146,0,0,-0.6764695675518356,-0.6325161032921489,0.7306804259041201,-0.7306804259041428,0.670699558912919,0.49766998778594873,-0.49766998778596716,1.7610995689071396,-2.648079808207241
-1.6616763628672147,-0.7991632396719719,-0.7234652113372779,-0.17868046045298522,-1.423511857865125,1.283753539306071,0.3181630540857605,2,-0.31816305408577805,1,147,2,2,0.8617649918315788,0.03185469930767197,-1.7076239933072495,1.7076239933072366,0.06196972931830792,1.20076071203585,-1.2007607120358588,1.8053236218353912,-0.32819614266536173
-1.313937631152142,-0.16720240186337423,0.6968853641211034,-0.9291431680815038,0.5902516878679872,1.5980003770237508,0.6887278214424609,1,-0.6887278214424835,1,147,0,2,-1.0509506407393134,-0.6338506637408584,-0.2656899349668028,0.26568993496679943,0.6702909509395094,0.6920070742898867,-0.6920070742898771,0.9953607291289993,0.519431702419949
-0.8434050823921253,0.45030457635115684,-0.11578114832840959,1.39858911210472,0.8236623154616601,-1.5259380090374974,-1.6259882711017808,2,1.6259882711017883,0,148,0,0,0.39686119409001164,-0.3175250956884185,1.661273206654619,-1.6612732066545985,-0.8550280275983321,1.6529228543366368,-1.65292285433662,0.8244814965795569,0.49176611539445586
0.3712506055506405,0.7711432689198584,-0.8703423105240531,0.4697080518964072,-1.1867637653101955,-0.5482096809830271,-0.2589937014302077,0,0.2589937014301765,1,150,1,1,1.1461857659266883,0.3256709615448946,-0.9807300378276819,0.9807300378276546,-0.38101536789149276,1.3034514669537267,-1.3034514669537733,0.2837093500895595,0.515139861798619
1.6978060098536607,0.6355508018053025,-0.8366496207639647,1.0967114674700327,-1.092605583409304,-0.5211626071411418,0.4783522552032271,2,-0.4783522552032294,0,150,0,1,1.5145166231619354,0.2707482940147574,-0.5288928808226547,0.5288928808226757,-1.1421526373573743,0.172444786210307,-0.1724447862102892,0.8584228173536641,-0.19678344078637658
0.9289801394538584,0.029374787339440128,1.116245993609562,1.7472009307559273,0.18426831515826708,-1.4180449895501217,-0.6286725841689352,1,0.6286725841689347,1,151,1,0,1.0804529478879847,-0.7180572195672715,0.794631446355827,-0.7946314463558263,-1.4237653481648271,0.5940281203998862,-0.5940281203999045,1.7533193970561536,-0.1666479023307883
-0.24482249649653076,1.682385554113238,1.4407823363063463,-0.9041501410584317,-0.15263358782016698,-1.569291333930804,-1.6175654169945795,2,1.6175654169945979,1,152,0,0,-0.519472713185142,-0.7253069749466119,0.7098596722519883,-0.7098596722519751,1.2802699542413334,1.6209167944167642,-1.6209167944167517,1.7649328715418862,-0.11139674688886747
1.6427130382751183,-0.5320936044684053,-0.6987607504882052,-0.77463219626951,1.3833256745157845,0.5118242431886211,1.1757231041923029,2,-1.1757231041923204,0,154,1,2,-1.4930601411193645,0.027829913040429206,-2.0042415500606774,2.0042415500606525,0.3891707656464938,0.373440701088984,-0.3734407010889967,0.7551052026739353,0.2389556842122317
0.5537998226138641,-1.1758288611832566,-1.6673016022659133,-1.086523725398112,0.17525439714263538,-0.5958964854428794,-0.3779287036984507,2,0.3779287036984333,1,155,1,1,-0.8725159975015062,2.837679012118333,1.1151318898070832,-1.1151318898070839,1.1157487827073196,0.4263971095534561,-0.42639710955342625,0.031973185779069095,0.02691751408289897
1.194013605163884,0.8812218941280665,0.47571685477391934,-0.1133106316081637,1.255248019809925,1.6872929119274451,2.0775750941804945,0,-2.0775750941804914,1,155,1,2,-0.9471785543682884,-0.5317892238515782,-1.7618465286172604,1.7618465286172758,-0.4752899051927877,-0.2856649097966532,0.28566490979661174,-0.5302860700465346,2.0675072657524747
-0.41130633296770586,1.156559279758336,1.697015072770374,0.7196004599387565,-0.13926168380351103,1.4235095059792724,1.1478983270839769,0,-1.1478983270839707,1,156,0,2,0.593916190596337,-0.7805307166989257,0.6673661000689665,-0.6673661000689646,-0.9831639975675255,-1.0766920510762277,1.0766920510762468,-1.0077797261110477,1.9992773422794783
1.1656611169733566,-1.5382514635407387,0.49583037758337334,-0.5252496995126139,0.3556215753090901,-1.073038500727521,-0.4464192436668363,2,0.44641924366686164,0,158,0,0,-0.6093004763783675,-0.6351827453915049,1.144313725989455,-1.144313725989442,0.596061871355151,-1.5981507801593704,1.5981507801593917,-0.8317165943237508,-0.5361761109616656
0.8894236080439735,1.0578196629309131,-0.9018272657569085,-1.3061697359944726,-0.3924030972596758,1.59585177716749,1.720704539026174,2,-1.720704539026166,0,158,0,2,-0.6314652403197876,0.3936140679390538,-1.5549044286896045,1.5549044286895928,0.7482932091710974,-1.8408065073901667,1.8408065073901627,-1.0787053904430994,0.5188260825347197
-0.5534138582068783,-1.3179784722877843,-1.5950559062052565,0.5726181652377293,-1.6398856289618158,-0.6325243535526889,-0.7740920350785657,2,0.7740920350785901,1,158,1,1,1.5309711331762677,2.225924569429992,1.7904993355390613,-1.7904993355390506,-0.33714886980834796,-1.6644127898545813,1.6644127898546086,-0.30775427686537227,-1.597505266275754
-1.3601564305742844,-1.5054822634397997,-0.8333729742605239,-0.6376173419373237,0.9047683836679029,-0.5753048524436112,-1.2447317102015916,2,1.2447317102015942,0,159,2,1,-1.0670896350754202,0.09114294465458997,0.33796012616176474,-0.33796012616178056,0.9212666694602012,-0.1851389611106666,0.18513896111065023,-0.5513831337256082,-1.592032261305834
0.16810670684131346,-1.2926226584048397,1.3079963620355506,-0.9637588904946764,0.7695824556899193,-0.749164518199275,-0.689828502551437,2,0.6898285025514042,0,159,0,1,-1.1990097906515615,-0.792942002995046,-0.39797158391231574,0.3979715839122905,1.0828259307390284,0.6331181606803568,-0.6331181606803296,-1.3335873400643292,-1.0754760690510523
1.1379816413786337,0.09103170488354097,-0.2177267956555507,-0.08858347804725174,-1.640090674106252,-0.6076962138349312,0.0022659174149836786,2,-0.0022659174149876303,1,160,0,1,1.0739650498635018,-0.2828435897585058,-0.49642028379893705,0.49642028379895803,0.06354799043403463,0.43333883408150803,-0.43333883408151774,-1.1306822650972415,-1.0444825823139865
1.046387893721662,-0.027835389034022346,-1.4851315161434944,1.0518152432537133,-0.35707999056375334,-0.5377536189825829,0.14125009961811505,1,-0.14125009961812418,1,160,0,1,0.9743719331793448,1.817654511831634,-0.09950722440947803,0.0995072244094744,-1.0129281862262898,1.136598874011641,-1.1365988740116222,-0.035000722842732215,0.955669654424239
-0.7249060011516797,-0.6288295352032965,-1.5422693284745301,0.28113663575265274,1.0091234760060412,-0.6324023477550531,-0.8885313718923137,1,0.8885313718922985,1,161,2,1,-0.504103371527133,2.0230076607547427,0.7392014445906601,-0.7392014445906648,-0.03900718359136551,1.1875535648017543,-1.1875535648018012,-0.17044303251628104,0.47845383330879976
0.7308482741880029,0.5930992537441386,-0.45899991402977147,0.9371187777749023,1.4242960025706743,0.25043903741259493,0.6795374498691488,0,-0.6795374498691285,0,162,2,1,-0.33793130482097283,-0.09797625631548913,-1.1250213401983606,1.1250213401983866,-1.053328976237485,0.33076303474081603,-0.33076303474080826,0.5612873709743715,0.5731550818873633
0.5812759416641259,1.4731051923077216,1.500364367548381,0.1577768050471853,0.48241051085090525,1.5321558157226347,1.669095837461079,2,-1.6690958374611191,0,163,1,2,-0.22482164599016083,-0.7413714338597027,-0.7098810469297383,0.7098810469296953,-0.6138132360871854,-0.7195599021911856,0.7195599021911524,1.0824297749334468,1.2027269593979772
0.0961436289493382,-0.17736093987371765,-0.20316645800768288,-1.6492317037328295,-0.37266618252838607,-1.53556104591698,-1.5003780396916229,2,1.5003780396916242,1,164,2,0,-0.8823159226657323,-0.30557659930611053,2.2746491743421275,-2.274649174342099,1.9803417483415566,-0.05050011616048132,0.05050011616049739,0.35724557321679995,-0.22735541942968637
-0.8167171173704272,-0.5451515082306407,0.13213156826059969,1.5030468897950136,-1.254171842021963,-1.28818178155023,-1.3894441711252936,2,1.3894441711252778,1,164,2,0,1.9072830028761383,-0.4760010321581639,-0.07937826088235982,0.07937826088234766,-1.0098450167814765,0.6310492132188148,-0.6310492132188448,0.5669187436345569,-0.9913324195099257
1.3001752620683715,-1.4547327938722965,0.21574309188180849,-0.8294750985687271,0.9604793531183357,-1.4820810830881928,-0.7786590453306622,1,0.7786590453306323,1,166,2,0,-1.2382992071495886,-0.5476714328939096,-0.43807256483966733,0.4380725648396573,0.9777339115971944,0.5821280067331919,-0.5821280067331926,0.05085236127142869,-1.8601585807286756
-1.3909654410618388,-1.257914389318516,1.5789475070739625,0.7579009444969693,-1.469897498110414,0.3379280467033557,-0.29552253082522334,0,0.29552253082525737,0,166,1,1,1.5414141745887089,-0.8314682770688762,-0.3464716553382845,0.34647165533833063,-0.6330722755275385,1.0162783714720156,-1.0162783714720218,-0.03242453561028166,-0.9993502830217995
1.295732547285775,-0.3427888471237419,-1.5934604696054655,0.619479595529393,-1.1698909928071595,1.2449688092374158,1.8097641630095647,0,-1.8097641630095564,0,166,0,2,1.2380575533016904,2.412144312868685,-1.5105300048465282,1.5105300048465102,-1.0698511738834062,0.953645091414143,-0.9536450914141286,0.18211424643914637,2.3978668273793526
