Voltage (V),Current (A),Battery Temp (°C),Ambient Temp (°C),Charging Duration (min),Degradation Rate (%),Charging Mode,Efficiency (%),Battery Type,Charging Cycles,EV Model,Optimal Charging Duration Class,temp_diff,voltage_current_ratio,efficiency_drop,degradation_slope,eff_temp_ratio,rolling_efficiency_mean_5,rolling_deg_rate_mean_5,rolling_temp_mean_5,rolling_deg_slope_5
377.13516576204177,136.07305832563435,35.723908986670416,30.293018655858805,163.15562741374495,0.6194734366683418,Trickle,83.36678747403542,Solid-state,1172,Model A,Long,5.430890330811611,2.771563823159801,16.63321252596458,0.0005285609527886875,2.333641245842998,88.51360888841688,1.1781995975258717,37.944128748315585,0.00188352167105765
388.8621853293064,50.69521305311907,55.681862207084535,25.490001560694747,82.6372518828118,0.2071134436367615,Fast,85.82622625527638,Solid-state,1066,Model B,Medium,30.191860646389788,7.670589823182157,14.173773744723619,0.00019429028483748735,1.541367742624752,87.67450772462199,0.8796170954616546,42.138774765257025,0.0014755923551058709
306.96756190799965,101.07473025775657,45.245545039890516,21.193274737528938,47.56005246414088,1.7429725148846011,Fast,87.65785589509551,NiMH,948,Model C,Short,24.052270302361578,3.037035677712755,12.342144104904492,0.0018385786021989463,1.9373809248581797,87.14827322154946,0.8896466906483423,45.066264831781325,0.0014007395686303236
391.13172778521573,91.7411003148779,51.79245214166593,23.89931696628154,51.448752307925375,1.6445119173471474,Normal,89.13698681632019,Solid-state,1207,Model C,Short,27.893135175384394,4.263429656312775,10.863013183679811,0.001362478804761514,1.7210420269831435,87.96774584763646,1.0204456733956833,49.47283811308184,0.0008963592483195336
325.57861855309375,72.21078104707303,40.10548372420769,33.94615276160923,144.22659475762083,1.9994635792436481,Fast,84.36337518347145,Solid-state,1484,Model D,Long,6.15933096259846,4.508725897049284,15.636624816528553,0.0013473474253663396,2.103537156255509,86.07024632483979,1.2427069783561,45.709850419903816,0.001054251213990595
309.75773894779195,61.98653673336828,43.07615538505436,15.359837215743896,122.73270949743916,1.9936099904404203,Fast,82.06706284530566,Li-ion,788,Model B,Long,27.71631816931047,4.997177698121739,17.932937154694343,0.002529961916802564,1.9051621973157689,85.81030139909383,1.5175342891105157,47.1802996995806,0.0014545314067933703
442.332830588,83.7615171403628,39.70070775275455,17.901816012672906,45.16840141841854,1.1553202406449923,Trickle,90.99116076394938,Solid-state,247,Model C,Short,21.798891740081647,5.2808598230947,9.008839236050619,0.004677409881153815,2.291927925583043,86.84328830082843,1.7071756485121619,43.98406880871461,0.002351155326056636
444.8448049611839,144.2909703912519,27.80971951192178,16.15006605054382,42.616020917249614,1.56107608884297,Fast,85.1953499583246,NiMH,1753,Model B,Short,11.65965346137796,3.0829704988119895,14.804650041675401,0.0008905168789748831,3.063509861068613,86.35078711347425,1.6707963633038356,40.496903703120864,0.002161542981411823
421.25960221746914,82.32029320207553,48.89808461046022,16.018220057974254,135.14536971886798,1.8950548867766133,Trickle,90.46228798560702,NiMH,441,Model C,Long,32.87986455248596,5.117323880071505,9.53771201439298,0.004297176614005926,1.8500170038614445,86.61584734733162,1.7209049571897288,39.91803019687972,0.0027484825432607055
345.6920653760056,101.87906217433661,31.23089449763423,36.38651460027518,40.91445095462903,1.7143300422870817,Trickle,82.77852887493565,NiMH,575,Model A,Short,-5.155620102640945,3.3931610479928977,17.221471125064355,0.0029814435518036204,2.650533396704542,86.29887808562447,1.6638782497984157,38.14311235156503,0.0030753017685481616
314.65081710095757,120.30189588951778,20.972638657258152,32.591446484500594,153.27900889355345,0.5699613933120755,Trickle,88.66052183338671,NiMH,1186,Model C,Long,-11.618807827242442,2.6155100447454704,11.33947816661329,0.00048057453061726437,4.227437628726957,87.61756988324068,1.3791485303727464,33.72240900600578,0.002665424291311102
402.63495397682357,86.3629602379294,45.81889183628671,26.85434572718313,135.93633407347443,0.9560338570891777,Normal,89.58660978592854,Solid-state,1824,Model A,Long,18.96454610910358,4.662125439743692,10.413390214071455,0.0005241413690181895,1.9552330096944766,87.33665968763651,1.3392912536615837,34.946045822712215,0.0018347705888839768
366.0228740609402,147.17820827209607,27.084427176281956,17.445854016275035,42.202317096284965,0.3454028887878404,Normal,80.93282366280368,Solid-state,1483,Model C,Short,9.63857316000692,2.486936608062618,19.067176337196315,0.0002329082190073098,2.988168187425326,86.48415442853232,1.0961566136505578,34.800987355584255,0.0017032488568904619
318.3057352267168,146.24472949421113,57.61834337411657,27.29039687792081,42.72565711277879,1.9126969517915726,Normal,86.05887700749057,NiMH,660,Model D,Short,30.32794649619576,2.1765279085788625,13.941122992509435,0.002898025684532686,1.4936020712832592,85.60347223290903,1.0996850266535496,36.54503910831552,0.0014234186709958141
374.2765365166905,75.17822958253642,58.157143080103495,26.836794269514144,177.99593677517632,1.2517318054566722,Trickle,82.41946418490154,NiMH,426,Model A,Long,31.32034881058935,4.9785228861472595,17.580535815098457,0.002938337571494536,1.4171855737717383,85.5316592949022,1.0071653792874677,41.930288824809374,0.001414797474933997
305.1582781672828,99.72485058923854,56.59457560881794,19.33004674775038,86.14061936341804,0.5344213304565791,Normal,81.14074946850982,Solid-state,1892,Model C,Medium,37.26452886106756,3.060002360136029,18.859250531490176,0.00028246370531531667,1.4337195498974176,84.02770482192685,1.0000573667163684,49.05467621512134,0.0013751753098736074
436.3980603118173,80.08783098167697,34.806348010217775,25.846291230949326,85.59632206003363,1.3762313003711277,Normal,97.81928418301902,NiMH,1859,Model D,Medium,8.960056779268449,5.448993373433466,2.180715816980978,0.0007403073159608003,2.81038631672312,85.67423970134493,1.0840968553727586,46.85216744990755,0.0014184084992621298
338.81699724000254,78.48404943774676,20.618264661154697,24.962618359934336,151.91993508862538,1.2744436568700022,Fast,85.80236920954502,Li-ion,1264,Model A,Long,-4.3443536987796385,4.317017275067475,14.19763079045498,0.0010082623867642422,4.161473849503869,86.64814881069319,1.2699050089891908,45.5589349468821,0.0015734793328135161
399.3783426530973,53.68869473545328,57.132742503509014,30.39625245130541,172.08728660757882,0.7805091642623969,Normal,94.57774002538343,NiMH,1089,Model D,Long,26.736490052203603,7.43877914374715,5.422259974616566,0.000716720995649584,1.6554034671025044,88.35192141427176,1.0434674514833557,45.46181477276058,0.0011372183950368957
346.7566614134116,110.95643339798968,37.12736593269257,30.877341271691094,177.90015957343064,0.3157594251792951,Normal,84.58353178574775,NiMH,314,Model B,Long,6.250024661001476,3.125160486815848,15.416468214252248,0.0010056032649022138,2.278199103569251,88.784734934441,0.8562729754278802,41.255859343278395,0.0007506715337184314
378.0102031766716,100.26790232288616,58.666192761746785,16.132600244301113,143.00672778884126,1.3759890716263192,Trickle,92.26704900003072,Li-ion,534,Model B,Long,42.53359251744567,3.7700021085450666,7.732950999969276,0.002576758561097976,1.5727464943011153,91.00999484074518,1.0245865236618283,41.67018277386417,0.0012095305048749631
382.0065419014919,55.14787512499893,58.54479908357011,24.36531536566178,86.43893782963737,1.0885846317172072,Trickle,93.68410147801436,Li-ion,1051,Model A,Medium,34.17948371790833,6.926949425261275,6.315898521985645,0.001035760829416943,1.6002121955237125,90.18295829974424,0.9670571899310442,46.41787298853463,0.0012686212075661918
327.72816832882904,77.86464642366114,54.120378218694405,30.646497892855912,42.52510750480032,1.5674049442977147,Trickle,90.72149733094119,Solid-state,822,Model C,Short,23.473880325838493,4.208946978910837,9.27850266905881,0.00190681866702885,1.6762908966442502,91.1667839240235,1.0256494474165865,53.11829570004257,0.0014483324636191132
445.43769416468376,140.82658859666537,31.77795568278343,27.578406464502194,146.5720373891155,1.0883106521127874,Trickle,88.48837139390285,Solid-state,1441,Model A,Long,4.199549218281234,3.163022683453906,11.511628606097148,0.0007552468092385756,2.7845835105699965,89.94891019772737,1.0872097449866647,48.047338335897464,0.0014560376263369117
416.2699235041672,73.95618906669725,35.40390914407701,36.41224602970806,113.76063746037076,1.7191448506052263,Trickle,87.41313645465084,Li-ion,131,Model D,Medium,-1.0083368856310457,5.6286015917985575,12.58686354534916,0.01312324313439104,2.469024990966989,90.51483113150799,1.367886830071851,47.70264697817435,0.003879565600234677
440.9248412346284,64.4894872091223,54.045466860674274,31.467340790473624,93.63330138704644,1.1486229936715227,Trickle,86.27962879777391,Li-ion,769,Model C,Medium,22.57812607020065,6.837158431804956,13.72037120222609,0.0014936579891697303,1.5964267460247354,89.31734709105663,1.3224136144808916,46.77850179795985,0.0036629454858490276
434.2241025641473,98.94527602775631,32.676880206251106,19.073360677035744,165.9531577642104,1.165782145917234,Normal,96.73152459646087,Solid-state,384,Model B,Long,13.603519529215362,4.388527881233441,3.268475403539128,0.0030358910049927967,2.9602435723945297,89.92683171474593,1.337853117320897,41.604918022496044,0.004062971520964199
389.68499682166276,148.56504541106005,26.7797098674437,16.764218685010746,46.6796223459227,1.7656418450508555,Trickle,94.95114934017913,NiMH,1428,Model C,Short,10.015491182432953,2.6229924794453185,5.0488506598208716,0.001236443869083232,3.545637716397069,90.77276211659351,1.3775004974715253,36.136784352245904,0.003928896561375075
438.2811352534675,74.20552715115004,42.27205049833401,31.06048195515789,103.89376564362887,0.8666174458035543,Trickle,97.37048439199722,Li-ion,528,Model B,Medium,11.21156854317612,5.90631388361042,2.6295156080027766,0.001641320920082489,2.3034246799983054,92.54918471621241,1.3331618562096785,38.235603315356016,0.004106111383543857
313.27387530778793,117.21355474058785,57.44619096643124,15.662782763540545,31.703046715112862,0.3546289340562174,Fast,82.2373500227398,Solid-state,1600,Model C,Short,41.7834082028907,2.6726761764124687,17.762649977260196,0.00022164308378513588,1.4315544449377908,91.51402742983018,1.0602586728998769,42.64405967982687,0.0015257913734226768
329.3974293628718,126.16196153287176,47.84119186699892,29.64438953183658,100.29909629911894,0.15468708499534406,Normal,93.1556145536656,NiMH,385,Model C,Medium,18.19680233516234,2.61090922620957,6.8443854463344,0.000401784636351543,1.9471842343025902,92.88922458100853,0.8614714911646411,41.40320468109179,0.0013074167028590392
306.7840933365807,73.76375439923997,42.8024468035746,38.50575603562394,38.4454913522756,1.5347607857798762,Normal,96.89012822277869,Li-ion,1267,Model C,Short,4.296690767950658,4.15900865994616,3.109871777221315,0.0012113344796999812,2.2636586330547583,92.9209453062721,0.9352672191371696,43.428318000556494,0.0009425053978004763
348.79954961448965,122.82163486118596,23.88705975083074,29.386854446896976,47.822687440210785,1.2785881475715828,Normal,83.26219519098188,NiMH,1547,Model D,Short,-5.499794696066235,2.839886881563707,16.737804809018115,0.0008264952472990193,3.485661109383134,90.58315447643264,0.8378564796413149,42.8497879772339,0.0008605156734436337
358.3015934534223,86.77831327192533,44.60028906796679,24.70424815516305,47.62893701656573,1.4377515593885248,Trickle,81.196932812602,Solid-state,1142,Model D,Short,19.89604091280374,4.1289301433027585,18.803067187398,0.0012589768471002844,1.8205472320788156,87.3484441605536,0.9520833023583091,43.31543569116046,0.0007840468588471927
340.7023547660844,113.23058305935794,59.60215400417053,31.08220546105883,127.38154531740953,0.5046319068669304,Trickle,93.34017168722106,Li-ion,117,Model A,Long,28.5199485431117,3.008925199894809,6.6598283127789415,0.004313093221084875,1.566053664447929,89.56900849344984,0.9820838969204517,43.746628298708316,0.0016023368863071405
424.3106263727894,113.35297107608946,25.60336060946096,26.456322262287916,141.9067318898135,0.35910580361486255,Trickle,90.34051603723842,NiMH,868,Model A,Long,-0.8529616528269557,3.7432686796358086,9.659483962761584,0.0004137163636115928,3.5284632129055655,89.00598879016441,1.0229676406443553,39.29906204720073,0.0016047232317591502
353.5129990040384,103.57746840747585,40.73318609454947,28.640419732898373,117.50531476457394,0.12763486476897568,Fast,95.1529179816489,Li-ion,689,Model B,Medium,12.092766361651094,3.4130299228140153,4.847082018351102,0.00018524653812623465,2.336004793751731,88.65854674193845,0.7415424564421753,38.8852099053957,0.0013995056434444012
342.14017645310713,59.02897700544083,55.094922877118215,38.53662021941313,174.32588227118129,0.7661163617325342,Trickle,82.5159027792732,NiMH,1494,Model D,Long,16.558302657705084,5.796139350705185,17.484097220726795,0.0005127954228464084,1.4977042977864545,88.50928825959672,0.6390480992743656,45.126782530653195,0.0013367656785538793
381.40441247373724,133.5302495589238,49.63074471016817,24.652565945019354,86.23058692855561,1.220843605023803,Fast,94.31481161347803,Solid-state,1298,Model B,Medium,24.97817876514882,2.8563146832540918,5.685188386521972,0.0009405574769058574,1.9003303731236405,91.13286401977192,0.5956665084014212,46.13287365909347,0.0012730818045149938
321.1386337462144,82.07800649717359,47.88062963981072,39.029764095597855,72.8568129422791,0.8452636856894914,Normal,83.6292917608594,Solid-state,1109,Model A,Medium,8.850865544212866,3.9126027476955474,16.370708239140598,0.0007621854695126163,1.74662055177581,89.19068803449959,0.6637928641659334,43.78856878622151,0.0005629002542005421
420.32954711310595,68.65185103998542,48.09936335948437,37.63376604890159,160.28986922841904,0.9312023518450852,Trickle,82.94580697158268,Li-ion,293,Model B,Long,10.46559731058278,6.122625111277629,17.054193028417316,0.0031781650233620655,1.724467876043669,87.71174622136843,0.7782121738119778,48.28776933622619,0.0011157899861506365
311.1825965519656,54.07751415547639,34.37964604879021,19.89477836973241,63.5393757779179,1.817901519538122,Fast,82.95678436275787,NiMH,601,Model A,Medium,14.484867679057796,5.7543805667045875,17.043215637242128,0.0030247945416607687,2.4129621417576246,85.27251949759024,1.1162655047658072,47.01706132707434,0.0016836995868575433
448.0330404900776,109.08929431882419,31.743673770579733,16.734032521879136,174.4833809160917,0.7616853873442706,Fast,94.66234496416487,Li-ion,1087,Model D,Long,15.009641248700596,4.107030330406731,5.337655035835127,0.0007007225274556307,2.9820853644198744,87.70180793456856,1.1153793098881546,42.34681150576664,0.0017212850077793877
415.8367153944986,117.75643618422824,52.374446219140545,17.519450034435668,31.82317120347245,1.0765800294036405,Trickle,91.9735499725316,Li-ion,1236,Model C,Short,34.85499618470487,3.531328977584954,8.0264500274684,0.0008710194412650813,1.756076801035833,87.23355560637928,1.086526594764122,42.89555180756112,0.0017073774006512328
329.80735223012584,51.65878289278562,52.404535787167234,15.455545641288744,175.48182400614584,1.588940724208172,Normal,89.41517764584415,NiMH,213,Model D,Long,36.94899014587849,6.384342289182832,10.584822354155847,0.007459815606611135,1.7062488256548978,88.39073278337624,1.235262002467858,43.800333037032416,0.0030469034280709364
300.82831756854034,101.2093058299281,54.68289274320415,17.36107401889821,36.473986792586416,0.8534312864104132,Normal,86.45894871422304,NiMH,1345,Model B,Short,37.32181872430594,2.972338512765334,13.541051285776959,0.0006345214025356232,1.5810968362672793,89.09336113190432,1.2197077893809236,45.117038913776376,0.002538174703905648
422.3192142682251,72.6495775197938,56.529622102258855,32.07516933540892,163.67146705471066,1.2819647304329598,Normal,95.78960973463595,NiMH,1801,Model B,Long,24.454452766849933,5.813099383174827,4.210390265364055,0.0007118071795852081,1.6945029202805924,91.65992620627992,1.1125204315598913,49.5470341244701,0.0020755772314905363
406.0286015771426,114.51727904094498,40.453695954437514,16.779716211505725,109.15516636294498,1.738491046618816,Fast,87.06401193360743,Solid-state,1046,Model D,Medium,23.673979742931788,3.5455662671828714,12.935988066392568,0.0016620373294634952,2.1521893087758044,90.14025960016843,1.3078815634148004,51.28903856124166,0.0022678401918921087
409.3510752061481,67.43664290049915,40.060651787487984,22.974390757344032,178.94471941789504,1.90408918494952,Fast,94.69878991048839,Li-ion,930,Model D,Long,17.08626103014395,6.070157967533081,5.301210089511613,0.002047407725752172,2.363885400887695,90.68530758775978,1.4733833945239763,48.82627967491115,0.002503117848789527
415.6905520028919,119.09377381024659,51.931807158671006,36.12188277423637,41.06948471030983,0.3794396137651721,Fast,87.90442835426393,Li-ion,1767,Model A,Short,15.809924384434638,3.4904473903498614,12.095571645736072,0.0002147366235230176,1.6926895704916096,90.38315772944375,1.2314831724353763,48.7317339492119,0.0010541020521719034
311.10669776011355,88.67353463005374,45.99855723111061,15.581798393395646,113.07814266019811,1.8605164878068394,Fast,86.78499972964833,Solid-state,1387,Model B,Medium,30.416758837714966,3.508450396818528,13.215000270351666,0.001341396170012141,1.8866896040589785,90.4483679325288,1.4329002127146615,46.99486684679319,0.001195477005667207
353.7698592816409,143.67299887367346,48.07867509030814,35.36171206472339,175.39538034286485,1.0350209568511226,Normal,88.32823614205292,NiMH,1024,Model B,Long,12.716963025584747,2.462326686677558,11.671763857947084,0.0010107626531749244,1.8371603621801638,88.95609321401221,1.383511457998294,45.30467744440305,0.0012552681003851502
317.38035892876945,63.75209441459933,51.83170677744404,22.046369369334997,108.46467662552232,0.5906643377680209,Trickle,85.42480173495456,Solid-state,154,Model D,Medium,29.785337408109044,4.978351877583004,14.575198265045444,0.0038354827127793562,1.6481186332866324,88.62825117428163,1.153946116228135,47.58027960900436,0.0016899571770483224
429.465513881339,84.10663510502584,55.60021367270265,17.954120690541405,124.40979572028938,0.9723579368526964,Fast,93.45696884317252,Solid-state,1994,Model C,Long,37.64609298216125,5.106202540917916,6.543031156827482,0.0004876418941086742,1.680874274932075,88.37988696081845,0.9675998666087702,50.688191986047286,0.0013780040107196228
393.4947190241337,61.34735212405891,33.51980627406143,32.41842913410377,134.36230334769257,1.9620618930424063,Fast,89.04896702166462,Solid-state,1766,Model B,Long,1.1013771399576626,6.4142086887204846,10.951032978335377,0.0011110203244860738,2.6566074485511932,88.6087946942986,1.284124322464217,47.00579180912537,0.001557260750912234
349.6347037278974,142.4693618278563,35.02331810559776,30.7235711694971,98.18115971516599,1.0359743785864521,Normal,84.17982851264271,Li-ion,899,Model C,Medium,4.299746936100661,2.4541045123116088,15.820171487357285,0.0011523630462585675,2.4035366454667324,88.08776045089746,1.1192159006201396,44.81074398402281,0.0015194541261615193
309.5337525429035,137.7339353380981,23.75927759363476,36.936800338176326,124.13371201260952,0.7246280595462655,Trickle,96.19234231894222,Solid-state,877,Model D,Long,-13.177522744541566,2.247331071918371,3.8076576810577762,0.0008262577645909527,4.048622351409905,89.66058168627532,1.0571373211591684,39.946864484688135,0.001482553148444725
346.64734825734934,75.79416277151556,43.13120563984696,33.37677609509714,117.64714678846504,1.303461623201779,Trickle,86.91004198471781,Li-ion,1581,Model D,Medium,9.754429544749819,4.573536214158486,13.089958015282193,0.000824453904618456,2.0150153629006273,89.95762973622797,1.19969677824592,38.20676425716871,0.0008803473868125451
348.77749830401206,115.99840460341791,21.437690951869683,35.08702325962122,165.17370157364834,0.5562766756785669,Normal,89.7839515000518,Li-ion,261,Model A,Long,-13.649332307751536,3.0067439245947636,10.2160484999482,0.002131328259304854,4.188135359429711,89.22302626760384,1.116480526011094,31.374259713002118,0.001209084659851781
409.4409267507096,131.7222200201216,38.623920725298404,22.050864314282663,36.81695705121868,0.24414032340646144,Normal,96.31649799736185,Li-ion,1503,Model B,Short,16.57305641101574,3.108366429659053,3.68350200263815,0.00016243534491447868,2.49370069606308,90.67653246274328,0.772896212083905,32.39508260324951,0.001019367663937462
395.63362070328196,105.52008115994623,41.70578538830306,19.43598859449307,72.14447843883454,0.3448714716302335,Trickle,91.23628392645186,NiMH,186,Model C,Medium,22.26979679380999,3.7493680478086886,8.763716073548139,0.0018541476969367394,2.1876169715302924,92.0878235455051,0.6346756306926612,33.73157605979058,0.0011597245940730965
