SOC (%),Voltage (V),Current (A),Battery Temp (°C),Ambient Temp (°C),Charging Duration (min),Degradation Rate (%),Charging Mode,Efficiency (%),Battery Type,Charging Cycles,EV Model,Optimal Charging Duration Class,temp_diff,voltage_current_ratio,efficiency_drop,degradation_slope,eff_temp_ratio,rolling_efficiency_mean_5,rolling_deg_rate_mean_5,rolling_temp_mean_5,rolling_deg_slope_5,Predicted_SOH
-0.2219933412712322,-0.0152416496985995,0.3191626501935839,0.1199967249833657,-0.4776037220450814,-1.1821617575588332,-1.1517446065168708,2,1.1517446065168606,1,110,2,0,0.4135443212058343,-0.5189524730465482,1.0139422071498767,-1.013942207149861,0.1811181998541019,0.6711022417239734,-0.6711022417239637,-0.5482486799329488,-0.8982951772070131,-0.22448318
-1.3571454772847498,-1.7026436534730398,-1.5721572041742429,1.369618369153898,-1.5193265118657615,1.358503260969422,0.6978453221900619,1,-0.6978453221900686,0,111,2,2,1.9985622581435332,2.000263066505883,-1.327041473277643,1.327041473277646,-1.4412344986532104,0.779191206503305,-0.779191206503279,0.6641097254365589,0.8862607693023049,-1.3492217
-0.1009543423231925,0.0412352095799742,0.0300259818360927,-1.0740055713807928,1.4054309217205092,0.3432547550653657,0.143419114261366,1,-0.1434191142613607,1,111,1,1,-1.71534425344749,-0.4065441682593916,0.3980855167277256,-0.3980855167277172,0.959845694874762,0.2517500630739966,-0.2517500630740506,0.3563205267221309,0.5521238666776515,-0.0630901
-0.3963010254767575,-1.1021785715624404,-0.8284893755872254,0.6367398383952463,0.2717113965141851,-0.3626670339718452,-0.4495787513399676,0,0.4495787513399309,0,112,1,1,0.2521666811546291,0.1186629751308724,0.4257646186630997,-0.4257646186631301,-0.4822087888937068,0.2167137034345267,-0.2167137034345015,1.1245842140432003,-0.0407735612757197,-0.37158817
0.9613665483585548,-0.9462537109161138,-0.7409515052668455,-1.0540897191991934,-0.5655834093795656,-1.5682852567451162,-1.044682273417884,2,1.044682273417867,1,112,2,0,-0.337310636802457,0.037997720746157,0.4272756421392657,-0.4272756421392521,1.268116025956287,0.7980291565065133,-0.7980291565065152,-0.0053613985697738,-0.291951561897711,0.95786655
0.3177663902964561,-1.615189268713615,-0.295460866899658,-0.8353730343705972,-0.650324441373156,-0.4242975152290601,-0.3129694476585048,2,0.3129694476585118,1,114,1,1,-0.1274375312313347,-0.336414904444687,-0.5248505343670865,0.5248505343671042,0.8555778848395371,0.4245602947315502,-0.4245602947315687,-0.4492917121912044,-1.000038697291939,0.33286726
1.044310863490733,-0.5737739835219839,-1.3374484840761642,-0.4218701201482685,1.167027122687179,1.3456488959829571,1.666566429315955,1,-1.6665664293159272,1,116,1,2,-1.0994501306132685,1.143179529175812,-1.4202909565826294,1.420290956582645,-0.0773237814636134,-0.0067676546417715,0.0067676546417656,-1.2817401324163602,0.9883991127665416,1.0376949
1.6938337509801549,0.524871387484182,-0.8779349617965906,0.7041696520902638,-1.1347517549708113,-1.1483334268433407,-0.1256709339230407,2,0.1256709339230367,0,116,2,0,1.2722892916885704,0.3149509515607617,1.286341381575565,-1.2863413815755889,-0.6297530783936433,0.1130460438792554,-0.1130460438792758,-0.4554779685781818,1.0431940471109546,1.6500508
0.1449799548979011,1.5710140595587387,0.0650204734162416,0.4228749011242394,-0.8516252494916148,-0.70453945323004,-0.5139394889105303,2,0.5139394889105476,1,118,1,1,0.8818351896126487,-0.3477667328239585,0.2788504386778945,-0.2788504386778793,-0.2698750976266161,0.1417029862667957,-0.1417029862667793,-0.5548542862246052,0.3867884898361011,0.14127265
-1.5722163170168548,-0.7132209577941644,-0.4063303831535856,-0.7644003982497682,-0.8439508731424755,-0.7241447135687232,-1.4945508487793504,0,1.494550848779343,0,118,2,1,0.05565334997978,-0.2163265580117427,0.7039168699982206,-0.7039168699982388,1.1114441566439546,0.3420092340307666,-0.3420092340307706,-0.420244759554197,-1.4149618708588196,-1.5599649
0.3307789616101457,-0.8351650234522515,-0.4563831883606833,1.1775192574756097,-0.064987039532043,-1.012220466686125,-0.6181408037881173,0,0.6181408037881096,0,119,0,1,0.8591063411302199,-0.1903371032929957,-0.628685560460121,0.6286855604601211,-0.9240660884388064,0.47788831654337,-0.4778883165433797,0.5150830521714991,-1.848762088552024,0.37553984
1.3868575686155922,-0.5459653714053035,0.6933954576742762,-1.1815300542749414,-0.6350280773537033,0.2905052324586535,0.810042017247083,1,-0.8100420172471001,0,120,2,1,-0.3773545140513292,-0.6471319252311518,-1.0246388545323404,1.0246388545323344,0.8797560362365185,0.8592601226579043,-0.8592601226579091,0.1620929459842006,0.5480501173534765,1.2661959
-1.502890000025077,-0.2648934938145688,-1.6899794629337903,0.2077678812436949,-1.0050887850346022,-1.2058641319022942,-1.7879242855751685,2,1.7879242855751696,0,121,1,0,0.839334255076563,3.288171468711483,1.8645341478890292,-1.8645341478890176,0.2708351854881092,1.599386795064484,-1.5993867950644496,-0.0685693621499497,-0.0773501693920051,-1.4957526
-1.4914655985716692,0.402837790144361,-1.698169749728805,1.153573087533349,1.374719486561417,1.4886651945238432,0.7257305142634954,0,-0.7257305142634956,0,122,0,2,-0.1539619733901113,3.5488437075828574,-1.8035758088195952,1.8035758088195957,-1.258031908318313,1.047417485801497,-1.047417485801531,0.2709631297247754,1.0157328481948211,-1.2994024
1.5765903362010996,-0.8124388348747626,-0.0578807511272684,-1.6342084550858085,0.6151015542854499,0.8234165126415541,1.3306050234191444,2,-1.3306050234191256,1,122,0,2,-1.555625688710471,-0.4105244858282418,-0.4338310940208355,0.4338310940208493,1.176154932556258,-0.2104973877897502,0.2104973877896898,-0.1332093487120351,1.1844473916303568,1.5611247
0.0081117188139199,1.4516022788802692,-1.2501652063261683,-1.1280686425606563,-1.5156566723448026,-0.9721895477670924,-0.9845428074361336,1,0.984542807436166,1,122,0,1,0.2691470472107073,1.1388434860447867,1.6615830229664188,-1.66158302296641,1.323519289736531,-0.0473550512417211,0.0473550512417958,-1.2045436143444306,-0.1480408268269507,-0.00020518512
0.8176635745663654,-0.2713434826474943,1.2672501693585874,1.312120658379573,0.2834438271136598,0.0676212782875203,0.5983329842599288,0,-0.5983329842599131,0,122,2,1,0.7109972668100261,-0.75478100813248,-1.13564685268357,1.1356468526835584,-1.3644296020244908,0.0469094614135372,-0.04690946141354,-0.0458224678015477,0.9508668101070428,0.8549784
1.393376333206995,1.5814771973858912,1.246547178581421,1.3478250064440518,-0.7310374078379714,-1.5037871398687956,-0.5213545539723098,2,0.5213545539723061,1,124,1,0,1.4378696768777277,-0.6934156050286762,0.8037182254489003,-0.8037182254489146,-1.1008784451322815,-0.5170370873422501,0.5170370873423139,0.4839262626573082,-1.0052367538999063,1.3928536
-1.2786633298257897,0.0968787214899545,-0.3932140679597483,1.4150283572802558,-0.5332359082179394,-0.8816797947599059,-1.260732700382018,2,1.2607327003820257,0,124,0,1,1.3474224211076755,-0.1754395415177251,0.5308074132512365,-0.5308074132512287,-0.96574513659906,0.3674456585955188,-0.3674456585954846,0.6054163127246299,-1.4696504473762373,-1.1823847
0.7835486391800764,-1.1044271239734782,0.7732487053404163,-0.6423773479211483,1.6505795540114994,1.416005914173651,1.5789112537996146,2,-1.5789112537996273,1,126,1,2,-1.5866038574371475,-0.6863485739304522,-2.037506305389864,2.037506305389851,0.1535998167109982,0.2568860595748918,-0.2568860595748841,1.0662890692171931,1.0148193505290235,0.80166984
1.1046324384789217,1.2365439577651205,-0.2132813376470247,1.7138103925056298,-0.2945319824243035,-1.4730968578479509,-0.5957944179837051,1,0.5957944179837251,1,127,0,0,1.3887751204614438,-0.2220709919669425,1.5608014369123857,-1.560801436912363,-1.4032065049570035,0.08379388225863,-0.083793882258558,2.3868209773699687,-0.0912268767621083,1.0883716
0.8431337467454771,0.9164250735832667,1.634612974169351,1.674018418707455,0.1762520144796585,-1.4186724670845683,-0.6788492112454559,1,0.6788492112454239,1,128,2,0,1.035403902603525,-0.778075952993536,0.0598284071489648,-0.0598284071490022,-1.34666249305582,0.6524656839888487,-0.6524656839888786,2.5549834973453613,0.1072045989542961,0.8463232
0.2232092597982177,-0.802596511252777,-1.6800069783018898,-0.666995982112321,-0.6547324908522311,1.0259362402782493,0.9546441337426006,2,-0.9546441337425932,1,130,1,2,-0.0079722804448265,3.0509569949409663,-1.171970114420973,1.171970114421002,0.3476331323741361,-0.0047301617160791,0.004730161716041,1.6187594808496932,0.6742649998234278,0.24499321
0.9563176068966468,0.3397971315026625,-0.0328406028321858,-1.4814586701431185,0.1749489878314186,-1.2172624855275378,-0.778891326123376,1,0.7788913261233731,0,130,0,0,-1.1453585586730597,-0.3635349801580203,1.2442167733709095,-1.244216773370918,1.6130634947651856,-0.2192724591362064,0.2192724591362223,0.2728529541934901,-0.9861769048833282,0.9451929
-0.0844495669621514,-1.4352328681383084,1.6147346810287078,-0.358129448302776,1.3179347271279247,1.6787642400745515,1.4208119841451163,2,-1.420811984145129,1,131,2,2,-1.1598332085659808,-0.8412529618655411,-1.5782835655787315,1.5782835655787255,-0.0699756021090194,-0.1488779634699046,0.1488779634698501,0.4049340233170778,1.2217706124443566,-0.081025645
1.5132704112796074,0.7166942430525062,-1.4777334690991464,0.1463852081648947,-1.1505302378876194,-1.2548639301041618,-0.3681147260580384,2,0.3681147260580059,0,132,2,0,0.8975641589721288,1.9039668541355577,1.2839656500571217,-1.2839656500571368,-0.0545330437070872,-0.2502534924119557,0.2502534924119363,-0.3233992181841426,0.3366634137675974,1.5105852
0.1123625132351244,-0.277129430049398,1.567431663668762,0.0389141460959934,1.516405420130985,0.1342714452531976,0.1788748508572749,0,-0.1788748508572892,1,132,2,1,-1.022695507333793,-0.8019706164906626,-0.392292746003678,0.3922927460036913,-0.1025892363576749,-0.6321594487429951,0.6321594487429342,-1.0831808058230423,-0.3564830742083552,0.14492072
0.2277682573045308,1.2155615814777003,-1.662754461958665,0.2633404700573699,-0.3522683099771397,0.9012703225921206,0.944294416236563,0,-0.944294416236534,1,136,2,2,0.4258981243309331,3.353587945721996,-0.5490385609685768,0.5490385609686084,-0.5152884409123516,-0.6275511849241422,0.62755118492414,-0.6508826836128289,0.6840448119487413,0.27214283
1.323700879843796,-0.1061456529912727,-0.8966836066567411,-0.1974223922340711,-1.383972055829182,-1.4917129154125772,-0.7086622285176524,2,0.7086622285176722,0,137,1,0,0.8214390089489697,0.2859315820612901,1.186393247707522,-1.1863932477075292,0.3579113634788835,-0.6588210441578753,0.6588210441579184,-0.0542313640871658,-0.9181725766275088,1.3241568
0.8072129562673446,1.5972663170078236,-0.1447273100321991,1.5741294246711568,-1.6340091138825756,0.8305878585583316,1.3027977236322492,1,-1.3027977236322923,0,137,0,2,2.219338197100317,-0.2415079285186165,-1.4431997394634852,1.4431997394634406,-1.778956618057865,-0.6062746005949307,0.606274600594971,0.8436286310388684,0.7617620748107292,0.8173485
-0.8565699443949315,-1.2689110364597789,0.42122545991695,-0.5662447037988535,1.6448857771335128,-1.533861576443349,-1.8481888228964904,0,1.848188822896488,1,138,0,0,-1.5300255071736186,-0.6035418770130366,2.261382627355806,-2.2613826273557778,1.017814004752928,0.0527358415373095,-0.0527358415373241,0.5124918986725379,-1.1511764140539786,-0.86752105
1.520971779843097,0.5285280016918439,0.8773810434193234,-0.2065374225878557,-1.452031539633066,-0.540525413937082,0.2364294261499024,2,-0.2364294261499009,0,138,1,1,0.8622452552408403,-0.6515665389224544,-1.4956982857899963,1.49569828579,0.1101396045237012,0.0271093771655001,-0.0271093771654722,0.39843826572274,-0.79646355540879,1.5358351
-0.4688644681582763,0.5519566393718642,-0.0346961999549312,-0.9748456555004223,0.4046604624961635,-0.5697553833275262,-0.8411672256880932,1,0.8411672256880744,1,140,2,1,-0.954089414454152,-0.351967109541022,0.7735137176482252,-0.7735137176482403,1.1351993846748116,0.8220951610315778,-0.8220951610315709,-0.1769079284170755,-0.4157745429530766,-0.58886415
-1.4539747478904674,0.75835679738741,-1.1261669382496091,1.1987905755416424,1.3721994521584446,0.3049202403204807,-0.3088960931748917,0,0.308896093174881,1,140,0,1,-0.1209547921592601,0.7543751242849029,-0.3817307596251285,0.3817307596251344,-1.0247129735538103,0.6440972768955595,-0.644097276895566,0.4718683747873663,-0.6910511903737422,-1.4249958
-1.2658621575095947,-1.4983831860147907,-1.728816540680827,-0.9487305109439036,0.8971177294516662,-1.5868088127805955,-2.135619728082589,0,2.1356197280825726,1,141,1,0,-1.2768945738138375,3.4191381958150853,1.3110888019999718,-1.311088801999977,1.4660371316972642,2.1750699558514737,-2.1750699558514657,-0.7004253800389145,-0.3500833055596468,-1.2687
0.4164382960077392,0.6519672285395907,1.5867228072663588,-0.7145784385617472,-0.2888420857687193,0.5828156285857758,0.6478336878565747,0,-0.6478336878565644,1,143,0,2,-0.2941262515410451,-0.7784072308494046,-1.9971838580369308,1.997183858036951,0.476763908002683,1.0637033682615624,-1.0637033682615742,-0.7693514065843408,-0.1483530099879136,0.45069593
-0.3897143623957518,0.4809464446514941,-1.6634825704001843,-1.415320875089589,0.0951338879023898,1.0707235899835437,0.6164296656036369,1,-0.616429665603641,0,143,0,2,-1.044386476391013,3.189466143909855,0.0227637062245674,-0.0227637062245778,1.160559409186997,0.894506348769263,-0.8945063487693001,-1.331035102258734,1.2027196102718527,-0.41108397
1.6315497630201483,-1.624726111516657,1.132306894594697,-0.2738537827229966,-1.303458825277617,1.2658763475875314,1.8972372267537945,2,-1.897237226753832,0,145,0,2,0.7128668202989478,-0.7745218369511337,-0.918882060885146,0.918882060885122,-0.2779111360691546,-0.3247820184791509,0.3247820184790786,-1.0053062010858644,2.2268227875903266,1.5808039
-0.2735480205082597,-0.3793105716430172,1.2211302424169042,0.8139548591246927,1.6437128056370345,-0.455513197503215,-0.4538839381888047,0,0.4538839381888175,0,145,0,1,-0.5749578527361932,-0.7501999168806854,1.6873975624817117,-1.687397562481676,-0.6415385938569425,-0.2602254506352881,0.2602254506352628,-1.1841272686453306,1.433193604097548,-0.28633904
1.5086094604851072,1.1021158561767153,-0.5387701786795289,1.766333432035457,1.2141636747968014,-0.4373667037250216,0.5321361900049939,2,-0.5321361900049995,1,146,2,1,0.3808250777125646,-0.001528854479889,-0.7073419846113081,0.7073419846112955,-1.7439355334670354,-1.4480572023261986,1.448057202326163,0.0774776501916551,-0.4065457446064927,1.492764
-1.6115072102968782,0.4426530049901092,-1.0165253650638286,1.6334883561584097,1.0703496792559246,-0.4833831344755975,-1.0438728398820225,2,1.0438728398820554,0,146,2,1,0.3885201457273707,0.5153864414213792,1.1311754789076691,-1.1311754789076425,-1.2154924149401518,-0.694816355003365,0.6948163550033745,1.1685505236820848,-1.4591427756158055,-1.6348785
-1.2694294737846106,1.4919492410988977,0.940375288403174,-0.140112984634879,0.8373700254676864,-1.5983503264057353,-2.06178001660624,0,2.061780016606242,0,146,0,0,-0.6764695675518356,-0.6325161032921489,0.7306804259041201,-0.7306804259041428,0.670699558912919,0.4976699877859487,-0.4976699877859671,1.7610995689071396,-2.648079808207241,-1.2690958
-1.6616763628672149,-0.7991632396719719,-0.7234652113372779,-0.1786804604529852,-1.423511857865125,1.283753539306071,0.3181630540857605,2,-0.318163054085778,1,147,2,2,0.8617649918315788,0.0318546993076719,-1.7076239933072497,1.7076239933072366,0.0619697293183079,1.20076071203585,-1.2007607120358588,1.8053236218353912,-0.3281961426653617,-1.4947824
-1.313937631152142,-0.1672024018633742,0.6968853641211034,-0.9291431680815038,0.5902516878679872,1.5980003770237508,0.6887278214424609,1,-0.6887278214424835,1,147,0,2,-1.0509506407393134,-0.6338506637408584,-0.2656899349668028,0.2656899349667994,0.6702909509395094,0.6920070742898867,-0.6920070742898771,0.9953607291289992,0.519431702419949,-1.1625824
-0.8434050823921253,0.4503045763511568,-0.1157811483284095,1.39858911210472,0.8236623154616601,-1.5259380090374974,-1.6259882711017808,2,1.6259882711017883,0,148,0,0,0.3968611940900116,-0.3175250956884185,1.661273206654619,-1.6612732066545983,-0.8550280275983321,1.6529228543366368,-1.65292285433662,0.8244814965795569,0.4917661153944558,-0.8277255
0.3712506055506405,0.7711432689198584,-0.8703423105240531,0.4697080518964072,-1.1867637653101957,-0.5482096809830271,-0.2589937014302077,0,0.2589937014301765,1,150,1,1,1.1461857659266883,0.3256709615448946,-0.980730037827682,0.9807300378276546,-0.3810153678914927,1.3034514669537267,-1.3034514669537731,0.2837093500895595,0.515139861798619,0.41260967
1.6978060098536607,0.6355508018053025,-0.8366496207639647,1.096711467470033,-1.092605583409304,-0.5211626071411418,0.4783522552032271,2,-0.4783522552032294,0,150,0,1,1.5145166231619354,0.2707482940147574,-0.5288928808226547,0.5288928808226757,-1.1421526373573745,0.172444786210307,-0.1724447862102892,0.8584228173536641,-0.1967834407863765,1.6630566
0.9289801394538584,0.0293747873394401,1.116245993609562,1.7472009307559273,0.184268315158267,-1.4180449895501217,-0.6286725841689352,1,0.6286725841689347,1,151,1,0,1.0804529478879847,-0.7180572195672715,0.794631446355827,-0.7946314463558263,-1.4237653481648271,0.5940281203998862,-0.5940281203999045,1.7533193970561536,-0.1666479023307883,0.8934536
-0.2448224964965307,1.682385554113238,1.4407823363063463,-0.9041501410584316,-0.1526335878201669,-1.569291333930804,-1.6175654169945797,2,1.617565416994598,1,152,0,0,-0.519472713185142,-0.7253069749466119,0.7098596722519883,-0.7098596722519751,1.2802699542413334,1.6209167944167642,-1.6209167944167515,1.7649328715418862,-0.1113967468888674,-0.32387805
1.6427130382751185,-0.5320936044684053,-0.6987607504882052,-0.77463219626951,1.3833256745157845,0.5118242431886211,1.1757231041923029,2,-1.1757231041923204,0,154,1,2,-1.4930601411193645,0.0278299130404292,-2.0042415500606774,2.0042415500606525,0.3891707656464938,0.373440701088984,-0.3734407010889967,0.7551052026739353,0.2389556842122317,1.6214494
0.5537998226138641,-1.1758288611832566,-1.6673016022659133,-1.086523725398112,0.1752543971426353,-0.5958964854428794,-0.3779287036984507,2,0.3779287036984333,1,155,1,1,-0.8725159975015062,2.837679012118333,1.1151318898070832,-1.115131889807084,1.1157487827073196,0.4263971095534561,-0.4263971095534262,0.031973185779069,0.0269175140828989,0.50232184
1.194013605163884,0.8812218941280665,0.4757168547739193,-0.1133106316081637,1.255248019809925,1.6872929119274451,2.0775750941804945,0,-2.077575094180492,1,155,1,2,-0.9471785543682884,-0.5317892238515782,-1.7618465286172604,1.7618465286172758,-0.4752899051927877,-0.2856649097966532,0.2856649097966117,-0.5302860700465346,2.0675072657524747,1.3988222
-0.4113063329677058,1.156559279758336,1.697015072770374,0.7196004599387565,-0.139261683803511,1.4235095059792724,1.1478983270839769,0,-1.1478983270839709,1,156,0,2,0.593916190596337,-0.7805307166989257,0.6673661000689665,-0.6673661000689646,-0.9831639975675256,-1.0766920510762277,1.0766920510762468,-1.0077797261110475,1.9992773422794785,-0.432645
1.1656611169733566,-1.5382514635407387,0.4958303775833733,-0.5252496995126139,0.3556215753090901,-1.073038500727521,-0.4464192436668363,2,0.4464192436668616,0,158,0,0,-0.6093004763783675,-0.6351827453915049,1.144313725989455,-1.144313725989442,0.596061871355151,-1.5981507801593704,1.5981507801593915,-0.8317165943237508,-0.5361761109616656,1.2055849
0.8894236080439735,1.0578196629309131,-0.9018272657569084,-1.3061697359944726,-0.3924030972596758,1.59585177716749,1.720704539026174,2,-1.720704539026166,0,158,0,2,-0.6314652403197876,0.3936140679390538,-1.5549044286896043,1.5549044286895928,0.7482932091710974,-1.8408065073901667,1.8408065073901627,-1.0787053904430994,0.5188260825347197,0.8631979
-0.5534138582068783,-1.3179784722877843,-1.5950559062052565,0.5726181652377293,-1.6398856289618158,-0.6325243535526889,-0.7740920350785657,2,0.7740920350785901,1,158,1,1,1.5309711331762677,2.225924569429992,1.7904993355390613,-1.7904993355390506,-0.3371488698083479,-1.6644127898545813,1.6644127898546086,-0.3077542768653722,-1.597505266275754,-0.28045827
-1.3601564305742844,-1.5054822634397995,-0.8333729742605239,-0.6376173419373237,0.9047683836679028,-0.5753048524436112,-1.2447317102015916,2,1.2447317102015942,0,159,2,1,-1.0670896350754202,0.0911429446545899,0.3379601261617647,-0.3379601261617805,0.9212666694602012,-0.1851389611106666,0.1851389611106502,-0.5513831337256082,-1.592032261305834,-1.3677256
0.1681067068413134,-1.2926226584048397,1.3079963620355506,-0.9637588904946764,0.7695824556899193,-0.749164518199275,-0.689828502551437,2,0.6898285025514042,0,159,0,1,-1.1990097906515615,-0.792942002995046,-0.3979715839123157,0.3979715839122905,1.0828259307390284,0.6331181606803568,-0.6331181606803296,-1.3335873400643292,-1.0754760690510523,0.16974476
1.1379816413786337,0.0910317048835409,-0.2177267956555507,-0.0885834780472517,-1.640090674106252,-0.6076962138349312,0.0022659174149836,2,-0.0022659174149876,1,160,0,1,1.0739650498635018,-0.2828435897585058,-0.496420283798937,0.496420283798958,0.0635479904340346,0.433338834081508,-0.4333388340815177,-1.1306822650972417,-1.0444825823139865,1.164541
1.046387893721662,-0.0278353890340223,-1.4851315161434944,1.0518152432537131,-0.3570799905637533,-0.5377536189825829,0.141250099618115,1,-0.1412500996181241,1,160,0,1,0.9743719331793448,1.817654511831634,-0.099507224409478,0.0995072244094744,-1.0129281862262898,1.136598874011641,-1.1365988740116222,-0.0350007228427322,0.955669654424239,1.0705705
-0.7249060011516797,-0.6288295352032965,-1.54226932847453,0.2811366357526527,1.0091234760060412,-0.6324023477550531,-0.8885313718923137,1,0.8885313718922985,1,161,2,1,-0.504103371527133,2.0230076607547427,0.7392014445906601,-0.7392014445906648,-0.0390071835913655,1.1875535648017543,-1.1875535648018012,-0.170443032516281,0.4784538333087997,-0.59854275
0.7308482741880029,0.5930992537441386,-0.4589999140297714,0.9371187777749024,1.4242960025706743,0.2504390374125949,0.6795374498691488,0,-0.6795374498691285,0,162,2,1,-0.3379313048209728,-0.0979762563154891,-1.1250213401983606,1.1250213401983866,-1.053328976237485,0.330763034740816,-0.3307630347408082,0.5612873709743715,0.5731550818873633,0.73848027
0.5812759416641259,1.4731051923077216,1.500364367548381,0.1577768050471853,0.4824105108509052,1.5321558157226347,1.669095837461079,2,-1.6690958374611191,0,163,1,2,-0.2248216459901608,-0.7413714338597027,-0.7098810469297383,0.7098810469296953,-0.6138132360871854,-0.7195599021911856,0.7195599021911524,1.0824297749334468,1.2027269593979772,0.579325
0.0961436289493382,-0.1773609398737176,-0.2031664580076828,-1.6492317037328297,-0.372666182528386,-1.53556104591698,-1.5003780396916229,2,1.5003780396916242,1,164,2,0,-0.8823159226657323,-0.3055765993061105,2.2746491743421275,-2.274649174342099,1.9803417483415569,-0.0505001161604813,0.0505001161604973,0.3572455732167999,-0.2273554194296863,0.10841415
-0.8167171173704272,-0.5451515082306407,0.1321315682605996,1.5030468897950136,-1.254171842021963,-1.28818178155023,-1.3894441711252936,2,1.3894441711252778,1,164,2,0,1.9072830028761385,-0.4760010321581639,-0.0793782608823598,0.0793782608823476,-1.0098450167814763,0.6310492132188148,-0.6310492132188448,0.5669187436345569,-0.9913324195099256,-0.69131637
