Voltage (V),Current (A),Battery Temp (°C),Ambient Temp (°C),Charging Duration (min),Degradation Rate (%),Charging Mode,Efficiency (%),Battery Type,Charging Cycles,EV Model,Optimal Charging Duration Class,temp_diff,voltage_current_ratio,efficiency_drop,degradation_slope,eff_temp_ratio,rolling_efficiency_mean_5,rolling_deg_rate_mean_5,rolling_temp_mean_5,rolling_deg_slope_5,Predicted SOH (%),RUL (cycles),RUL (years)
391.7779342083569,130.74401551640625,46.30451569201374,28.73066661765301,148.73685655887726,1.2288483591690569,Fast,83.07597657302118,Li-ion,384,Model B,Long,17.573849074360723,2.996526706487725,16.92402342697882,0.003200125935336,1.794122567344971,87.07203260867664,1.0553328815610534,40.125504340653265,-0.21654620193109486,-1.7628925,0,0.0
329.3974293628718,126.16196153287176,47.84119186699892,29.64438953183658,100.29909629911894,0.154687084995344,Normal,93.1556145536656,NiMH,385,Model C,Medium,18.19680233516234,2.61090922620957,6.8443854463344,0.0004017846363515,1.9471842343025905,91.85465930067664,0.6196428562173777,42.99500728536885,-0.11965678587960318,-2.421363,0,0.0
378.4099244072991,122.59556788702392,50.799742123944434,36.4603187960753,117.5484167776308,1.3683597031899517,Trickle,96.09006649491724,Solid-state,412,Model A,Medium,14.339423327869136,3.086652567701444,3.909933505082762,0.0033212614155095,1.891546344083216,89.27159562016516,0.7526144766731321,38.612164580055875,0.19404451743048415,-1.7013651,0,0.0
374.2765365166905,75.17822958253642,58.157143080103495,26.836794269514144,177.99593677517632,1.2517318054566722,Trickle,82.41946418490154,NiMH,426,Model A,Long,31.32034881058935,4.97852288614726,17.580535815098457,0.0029383375714945,1.4171855737717385,87.08745411970125,0.9020344563910804,38.32316239524247,0.2194732122453317,-1.7157521,0,0.0
421.25960221746914,82.32029320207553,48.89808461046022,16.018220057974254,135.14536971886798,1.8950548867766133,Trickle,90.46228798560702,NiMH,441,Model C,Long,32.87986455248596,5.117323880071505,9.53771201439298,0.0042971766140059,1.8500170038614443,91.57618503766273,0.8747252623292248,44.17562275038712,0.19525401317204552,-1.3006686,0,0.0
389.7987726295555,100.85706911647029,55.94216754108317,30.935747537455164,153.96861991616123,1.6462105374432026,Fast,82.75146450531798,Li-ion,446,Model B,Long,25.00642000362801,3.864863177606458,17.248535494682017,0.0036910550166887,1.4792323598213537,86.0176608864261,1.0575605639107748,44.03005854630499,0.2280039091934172,-1.4539182,0,0.0
409.7990912717108,81.43559810763267,26.465148563784552,28.515878040252662,105.78785586717858,0.6881024709440227,Normal,81.83208450716727,Solid-state,517,Model D,Medium,-2.05072947646811,5.032186178949446,18.167915492832734,0.0013309525550174,3.092069719916402,85.74549024588514,0.994528895324429,44.01484733844799,-0.22669570039937265,-2.1680694,0,0.0
438.2811352534675,74.20552715115004,42.27205049833401,31.06048195515789,103.89376564362888,0.8666174458035543,Trickle,97.37048439199722,Li-ion,528,Model B,Medium,11.21156854317612,5.90631388361042,2.6295156080027766,0.0016413209200824,2.3034246799983054,88.90259637050902,1.0446435827024687,42.864595974074916,0.15190782195226638,-2.2139337,0,0.0
378.0102031766716,100.26790232288616,58.66619276174679,16.132600244301113,143.00672778884126,1.3759890716263192,Trickle,92.26704900003072,Li-ion,534,Model B,Long,42.53359251744567,3.7700021085450666,7.732950999969276,0.0025767585610979,1.5727464943011151,90.4392998133656,1.2566895119918733,47.17236133988577,-0.0004883275199155974,-1.6465687,0,0.0
316.1837140489957,127.98755458576238,23.41389859975072,33.86357185211706,177.93161167194043,0.1776503709063098,Normal,85.61099722031987,Solid-state,542,Model C,Long,-10.449673252366342,2.47042546497852,14.389002779680126,0.0003277682120042,3.656417868882005,90.29126888999875,0.7455168109906987,40.31193364365349,0.040529244468377336,-2.2639148,0,0.0
442.6071459614874,113.64104112637804,23.365598599801952,28.283865789203706,165.382936001935,1.1185830960538288,Normal,84.2700822512479,Solid-state,574,Model A,Long,-4.91826718940175,3.894782567763282,15.7299177487521,0.0019487510384213,3.606587774385638,87.52063762340072,1.0570936567978926,36.70395209817658,0.09515873146648753,-1.7952489,0,0.0
345.6920653760056,101.8790621743366,31.23089449763423,36.38651460027518,40.91445095462903,1.7143300422870815,Trickle,82.77852887493565,NiMH,575,Model A,Short,-5.155620102640945,3.3931610479928977,17.221471125064355,0.0029814435518036,2.650533396704542,87.06841866121081,1.2018562645332203,36.99821385067076,0.20663301260809058,-1.4809785,0,0.0
311.1825965519656,54.07751415547639,34.37964604879021,19.89477836973241,63.5393757779179,1.817901519538122,Fast,82.95678436275787,NiMH,601,Model A,Medium,14.484867679057796,5.754380566704588,17.043215637242128,0.0030247945416607,2.4129621417576246,85.70298523375205,1.4541812333051314,39.58660487005486,0.13616818695267496,-1.3831013,0,0.0
318.3057352267168,146.24472949421113,57.61834337411657,27.29039687792081,42.72565711277879,1.9126969517915728,Normal,86.05887700749057,NiMH,660,Model D,Short,30.32794649619576,2.1765279085788625,13.941122992509436,0.0028980256845326,1.4936020712832592,85.47463835645308,1.0332393155616983,48.4577341844559,0.17432269747829535,-1.4066252,0,0.0
353.5129990040384,103.57746840747583,40.73318609454947,28.640419732898373,117.50531476457394,0.1276348647689756,Fast,95.1529179816489,Li-ion,689,Model B,Medium,12.092766361651094,3.4130299228140157,4.847082018351102,0.0001852465381262,2.336004793751731,92.85468809509113,1.0364468131118572,46.05809542039291,-0.2346516028113401,-2.435217,0,0.0
323.3991780504304,74.92922291488749,20.367882064665185,39.396301986563365,164.32848427443008,0.4089721847552935,Fast,82.892264718672,NiMH,739,Model C,Long,-19.02841992189818,4.3160620845858935,17.107735281328004,0.0005534129698989,4.069753765045409,88.62246504844276,0.7583369536157106,36.044352978925914,-0.1469732825868433,-2.1707232,0,0.0
354.9542764940538,61.00519245276767,34.70863212237734,21.99834742364857,104.16304570538722,1.7000259539578466,Normal,90.02173207425074,Li-ion,761,Model D,Medium,12.710284698728769,5.818427288281594,9.978267925749265,0.0022339368645963,2.5936410215432244,86.39402442431233,1.2551116387996637,45.033119253442564,0.1749075318194219,-1.5160859,0,0.0
424.86639612006326,142.9697652342573,46.07845038010402,15.633768585386438,172.5910720406334,1.872184118372625,Normal,87.3871428858139,NiMH,763,Model D,Long,30.444681794717585,2.9717219960731955,12.6128571141861,0.0024537144408553,1.8964861484045556,85.98841747230628,1.311760317632554,43.76790217202992,0.3984707533565668,-1.2913628,0,0.0
368.4104976325554,72.79351625419417,30.608094707269014,38.87163201657985,38.63381400249664,1.692824538951162,Trickle,90.2890284104582,NiMH,765,Model D,Short,-8.263537309310834,5.06103450678313,9.7109715895418,0.0022128425345766,2.949841513297976,87.11777297703614,1.573166806803446,39.0957338295303,0.1968931302595331,-1.5105956,0,0.0
440.9248412346284,64.4894872091223,54.045466860674274,31.467340790473624,93.63330138704644,1.1486229936715229,Trickle,86.27962879777391,Li-ion,769,Model C,Medium,22.57812607020065,6.837158431804956,13.72037120222609,0.0014936579891697,1.5964267460247354,87.68015865520769,0.7569975042210167,38.91330480050986,0.05017891153310383,-1.9038684,0,0.0
309.75773894779195,61.98653673336828,43.07615538505436,15.359837215743896,122.73270949743916,1.9936099904404203,Fast,82.06706284530566,Li-ion,788,Model B,Long,27.71631816931047,4.997177698121739,17.932937154694343,0.0025299619168025,1.9051621973157689,89.92179574486009,1.2020123820164943,48.13795045615356,-0.0044183675040146255,-1.227504,0,0.0
327.51067647801506,137.14605901877178,29.489963499872005,32.39935515234245,97.26682829674796,0.1500972515447788,Normal,87.16140078282335,Solid-state,809,Model D,Medium,-2.909391652470447,2.388042928985566,12.83859921717665,0.0001855343035164,2.9556293205721214,88.18363623216734,1.4655657629235972,39.700696816747794,-0.3532400815500276,-2.3161833,0,0.0
327.72816832882904,77.86464642366114,54.120378218694405,30.646497892855912,42.52510750480032,1.5674049442977147,Trickle,90.7214973309412,Solid-state,822,Model C,Short,23.473880325838493,4.208946978910837,9.27850266905881,0.0019068186670288,1.6762908966442502,87.1933352106628,1.0395410760814907,40.16914207084896,0.0315672737807414,-1.6490688,0,0.0
364.1311527537824,139.71102599525773,28.63284109987373,25.72485068437546,41.66019554474772,0.4274077552830967,Trickle,94.19474980204156,NiMH,858,Model B,Short,2.907990415498265,2.606316503367045,5.805250197958443,0.0004981442369266,3.289745138230693,92.2104528042048,0.9582518255844732,42.67608516791167,-0.026079846222681374,-2.4578135,0,0.0
406.2108866694068,57.6979909828793,26.432322056699945,21.770806281551856,43.69300151792004,1.478867065937884,Fast,96.14177764327565,Solid-state,862,Model A,Short,4.661515775148089,7.040295160189228,3.8582223567243545,0.0017156230463316,3.637280804805648,85.71332746342372,1.4762827058547177,34.71312085660596,0.11535889444467154,-1.6745633,0,0.0
424.3106263727894,113.35297107608946,25.60336060946096,26.45632226228792,141.9067318898135,0.3591058036148625,Trickle,90.34051603723842,NiMH,868,Model A,Long,-0.8529616528269557,3.743268679635809,9.659483962761584,0.0004137163636115,3.528463212905565,87.29753783389108,1.2977575054863557,28.20236436247746,-0.17544175612271315,-2.1577072,0,0.0
309.5337525429035,137.7339353380981,23.75927759363476,36.936800338176326,124.13371201260952,0.7246280595462655,Trickle,96.19234231894222,Solid-state,877,Model D,Long,-13.177522744541566,2.247331071918371,3.807657681057776,0.0008262577645909,4.048622351409905,90.2103292944577,1.2279519844745357,32.92888366065143,-0.3672882655651011,-2.0807688,0,0.0
349.6347037278974,142.4693618278563,35.02331810559776,30.7235711694971,98.181159715166,1.035974378586452,Normal,84.17982851264271,Li-ion,899,Model C,Medium,4.299746936100661,2.4541045123116088,15.820171487357284,0.0011523630462585,2.4035366454667324,85.93684331606994,0.8677249744434586,37.394188769876465,0.2875080774902705,-2.0821035,0,0.0
409.3510752061481,67.43664290049915,40.060651787487984,22.974390757344032,178.94471941789504,1.90408918494952,Fast,94.6987899104884,Li-ion,930,Model D,Long,17.08626103014395,6.070157967533081,5.301210089511613,0.0020474077257521,2.363885400887695,91.1457408617052,1.2687646306728702,33.99928759367356,-0.090438634625111,-1.3330663,0,0.0
374.0693394546586,84.92095746126608,40.88973040219217,38.26893314008912,83.00283420390792,1.0005271164994574,Normal,89.60229965557379,NiMH,932,Model C,Medium,2.620797262103053,4.40491193973264,10.397700344426212,0.0010735269490337,2.1913154910595853,86.73510380312072,1.032300323562088,40.88935513036476,0.10704612484032561,-2.0797577,0,0.0
306.96756190799965,101.07473025775656,45.24554503989052,21.193274737528935,47.56005246414088,1.7429725148846011,Fast,87.65785589509551,NiMH,948,Model C,Short,24.052270302361578,3.037035677712755,12.342144104904492,0.0018385786021989,1.93738092485818,87.68822203840543,1.2991003895879496,45.86488772540983,0.062182121462789654,-1.5777802,0,0.0
390.1672517614813,72.87981654916224,20.20246335384875,34.87965486921759,165.80729646288955,1.904619835254656,Fast,83.12072471530558,Li-ion,975,Model C,Long,-14.67719151536884,5.353570717323195,16.879275284694415,0.0019534562412868,4.114385620180835,87.05644122191175,1.4502997579045762,39.09628702404472,0.13814279182120312,-1.3057089,0,0.0
353.7698592816409,143.67299887367346,48.07867509030814,35.36171206472339,175.39538034286485,1.0350209568511226,Normal,88.32823614205292,NiMH,1024,Model B,Long,12.716963025584748,2.462326686677558,11.671763857947084,0.0010107626531749,1.837160362180164,90.40200315421595,0.9919325277939869,43.8374100863065,-0.0382163339036273,-2.0032923,0,0.0
308.7125418252299,91.03829230356295,24.058861714641285,27.907508707529885,88.38025181012446,1.8307616505383009,Normal,83.35820643292351,NiMH,1038,Model A,Medium,-3.8486469928886,3.391018592438468,16.64179356707649,0.0017637395477247,3.464761027417808,87.11516267022623,1.4401932163832503,28.34101698544532,-0.1225932499420822,-1.3456024,0,0.0
406.0286015771426,114.51727904094498,40.45369595443752,16.779716211505725,109.15516636294498,1.738491046618816,Fast,87.06401193360743,Solid-state,1046,Model D,Medium,23.673979742931788,3.5455662671828714,12.935988066392568,0.0016620373294634,2.1521893087758044,91.08111467126392,1.2420260163221086,32.87433670854026,0.18453249487400494,-1.4924183,0,0.0
382.0065419014919,55.14787512499893,58.54479908357011,24.36531536566178,86.43893782963737,1.0885846317172072,Trickle,93.68410147801436,Li-ion,1051,Model A,Medium,34.17948371790833,6.926949425261275,6.315898521985645,0.0010357608294169,1.6002121955237123,89.29627719084196,1.3150441342692756,33.8037979026325,-0.11067391910414129,-1.992253,0,0.0
429.9264218662403,125.55511385430486,46.54007076432223,23.073911823531148,31.625647722044757,1.6628207615540211,Fast,85.13171303648924,NiMH,1054,Model C,Short,23.46615894079108,3.424204786792916,14.868286963510757,0.0015776288060284,1.829213227190696,85.93848436302137,1.4693829213558376,37.58022553317029,0.21577854846903366,-1.5754836,0,0.0
388.8621853293064,50.69521305311907,55.681862207084535,25.490001560694747,82.6372518828118,0.2071134436367615,Fast,85.82622625527638,Solid-state,1066,Model B,Medium,30.191860646389788,7.670589823182157,14.17377374472362,0.0001942902848374,1.541367742624752,89.11383860526509,0.7581574021960754,43.240543975374045,-0.07996318758537273,-2.423188,0,0.0
448.0330404900776,109.0892943188242,31.743673770579733,16.734032521879136,174.4833809160917,0.7616853873442706,Fast,94.66234496416487,Li-ion,1087,Model D,Long,15.009641248700596,4.107030330406731,5.337655035835127,0.0007007225274556,2.9820853644198744,91.95577798200524,1.0557981860007302,33.1014525212024,0.22370392586715332,-2.1899853,0,0.0
399.3783426530973,53.68869473545328,57.13274250350901,30.39625245130541,172.08728660757882,0.7805091642623969,Normal,94.57774002538343,NiMH,1089,Model D,Long,26.736490052203603,7.43877914374715,5.422259974616566,0.0007167209956495,1.6554034671025044,93.43904583051729,1.1818805685442537,38.6300083219298,-0.10306415881729881,-2.190831,0,0.0
343.8216972802827,81.80034749718638,23.7469907131237,31.50493441794328,43.68091545730356,1.942837355847746,Fast,96.72876780429657,Solid-state,1102,Model D,Short,-7.757943704819581,4.203181377586555,3.271232195703448,0.001763010304762,4.073306339014977,93.54633092758814,1.42552242780455,38.62755094582759,-0.08804855405599687,-1.3675903,0,0.0
321.1386337462144,82.07800649717359,47.88062963981072,39.029764095597855,72.8568129422791,0.8452636856894914,Normal,83.6292917608594,Solid-state,1109,Model A,Medium,8.850865544212866,3.9126027476955474,16.370708239140598,0.0007621854695126,1.74662055177581,89.43077867046227,1.1205165674995492,36.5039946208366,-0.05377279323944419,-2.2179742,0,0.0
415.64507699318415,83.90297910487007,25.08242050607539,23.520088506325447,99.55476074099732,1.8038979788214224,Normal,91.16130960671325,Li-ion,1131,Model A,Medium,1.5623319997499436,4.953877459746342,8.838690393286754,0.0015949584251294,3.63447018937556,88.43468506314977,1.1855227500762568,36.234014310711686,0.19040863855643095,-1.4176732,0,0.0
358.3015934534223,86.77831327192533,44.60028906796679,24.70424815516305,47.62893701656573,1.4377515593885248,Trickle,81.196932812602,Solid-state,1142,Model D,Short,19.89604091280374,4.128930143302759,18.803067187398,0.0012589768471002,1.820547232078816,90.84595950801086,1.332254902692351,39.535478401923356,0.057967299404289116,-1.7622426,0,0.0
377.13516576204177,136.07305832563435,35.723908986670416,30.293018655858805,163.15562741374495,0.6194734366683418,Trickle,83.36678747403542,Solid-state,1172,Model A,Long,5.430890330811611,2.771563823159801,16.63321252596458,0.0005285609527886,2.333641245842998,87.03993935050919,1.2375962766869528,38.25812398615359,-0.1707263080635704,-2.164136,0,0.0
314.6508171009576,120.30189588951778,20.972638657258152,32.591446484500594,153.27900889355345,0.5699613933120755,Trickle,88.66052183338671,NiMH,1186,Model C,Long,-11.618807827242442,2.6155100447454704,11.33947816661329,0.0004805745306172,4.227437628726957,86.83462302717017,1.3761803243009623,34.77008964350237,-0.09412831997053438,-2.1101964,0,0.0
391.1317277852157,91.7411003148779,51.79245214166593,23.89931696628154,51.448752307925375,1.6445119173471474,Normal,89.13698681632019,Solid-state,1207,Model C,Short,27.893135175384398,4.263429656312775,10.863013183679811,0.0013624788047615,1.7210420269831437,86.74156045931946,1.5049772844705003,36.95063399139711,-0.15315796370174897,-1.5863491,0,0.0
415.8367153944986,117.75643618422824,52.37444621914055,17.519450034435668,31.82317120347245,1.0765800294036405,Trickle,91.9735499725316,Li-ion,1236,Model C,Short,34.85499618470487,3.531328977584954,8.0264500274684,0.000871019441265,1.756076801035833,87.60469927480668,1.371698787374308,38.376414227247125,-0.16743884559089067,-2.133034,0,0.0
338.81699724000254,78.48404943774676,20.618264661154697,24.962618359934336,151.91993508862538,1.2744436568700022,Fast,85.80236920954502,Li-ion,1264,Model A,Long,-4.344353698779639,4.317017275067475,14.19763079045498,0.0010082623867642,4.161473849503869,87.5287719058335,1.1263326779532927,37.57000457545627,0.01459278012844392,-1.6798317,0,0.0
306.7840933365807,73.76375439923997,42.8024468035746,38.50575603562394,38.4454913522756,1.5347607857798762,Normal,96.89012822277869,Li-ion,1267,Model C,Short,4.296690767950658,4.15900865994616,3.109871777221315,0.0012113344796999,2.2636586330547583,90.35857997630129,1.297726977479352,42.89641091719229,0.025049868454327315,-1.7235973,0,0.0
364.7917527963174,139.2558998489978,45.98531596188859,18.91092606677715,130.87776841155576,1.9758246456983943,Fast,94.70729727708704,Solid-state,1284,Model D,Long,27.07438989511144,2.6195784393471264,5.292702722912964,0.0015388042411981,2.0595117222980037,92.37461657670679,1.3797216225082667,40.641802403413564,0.3085520911834374,-1.2600869,0,0.0
381.4044124737373,133.5302495589238,49.63074471016817,24.652565945019354,86.23058692855561,1.220843605023803,Fast,94.31481161347804,Solid-state,1298,Model B,Medium,24.97817876514882,2.856314683254092,5.685188386521972,0.0009405574769058,1.9003303731236405,88.94621733163092,0.9767991502470407,45.020055698497785,-0.17658270824795722,-1.8091797,0,0.0
406.98671808344926,139.72157579533268,21.49392754996857,25.315441922785663,123.01988967023053,1.3176620151261078,Fast,86.02830106382756,Li-ion,1301,Model D,Long,-3.821514372817088,2.912840882066865,13.971698936172444,0.0010128070831099,4.002446777762277,90.64780779663933,1.4909169480646338,38.59185315929133,0.110729299157807,-1.7010468,0,0.0
303.08767414437034,78.9751452913768,41.949351574663446,25.9742855176409,77.89704563856223,1.2654888722780009,Normal,81.44420742190955,NiMH,1302,Model D,Medium,15.975066057022543,3.837760260220301,18.555792578090447,0.0009719576591996,1.9414890663316045,88.02110127594455,1.5879128896677546,35.55517497352222,-0.14747865114019082,-1.801059,0,0.0
327.2737450810651,113.34037565104234,48.48716885390144,35.89950301280514,124.77558182546989,0.1859154732017598,Normal,82.01670023902494,Li-ion,1303,Model C,Long,12.587665841096296,2.887530089795104,17.983299760975058,0.000142682634844,1.6915134906340403,89.73557741680843,1.0023459198088998,43.28583053510813,-0.08778429717879044,-2.371695,0,0.0
445.4864778242992,66.12212872540044,47.67580790770773,16.961409533556647,172.50929505762073,0.8946617689521758,Normal,89.44120501226459,Li-ion,1305,Model C,Long,30.71439837415108,6.737328129201141,10.55879498773541,0.0006855645739097,1.8760291421890023,89.89171405258399,1.06728599493692,48.62646438519805,-0.23903648529918253,-2.1264713,0,0.0
356.1810178271044,53.14291856867342,45.68126584617151,16.292043029215193,45.46858032538989,1.426507256637516,Fast,90.90394674842398,Li-ion,1333,Model C,Short,29.38922281695632,6.7023232336559175,9.096053251576024,0.001070147979473,1.9899612032323424,90.24510603900475,1.0236850627949938,47.40422712609917,0.005975543764005082,-1.7973359,0,0.0
300.82831756854034,101.2093058299281,54.68289274320415,17.36107401889821,36.473986792586416,0.8534312864104132,Normal,86.45894871422304,NiMH,1345,Model B,Short,37.32181872430594,2.972338512765334,13.54105128577696,0.0006345214025356,1.5810968362672793,89.8245945054144,0.7487634094410394,47.34140317012775,0.10378697104273128,-2.3838732,0,0.0
311.10669776011355,88.67353463005374,45.99855723111061,15.581798393395646,113.07814266019813,1.8605164878068396,Fast,86.78499972964833,Solid-state,1387,Model B,Medium,30.41675883771497,3.508450396818528,13.215000270351666,0.0013413961700121,1.8866896040589785,88.34264449093575,1.035385155945788,50.81454639637512,0.22973089046850845,-1.3522719,0,0.0
389.6849968216628,148.56504541106003,26.7797098674437,16.764218685010746,46.6796223459227,1.7656418450508555,Trickle,94.95114934017911,NiMH,1428,Model C,Short,10.015491182432951,2.6229924794453185,5.048850659820872,0.0012364438690832,3.545637716397069,90.84062591253425,1.1614974259244366,42.28527985575979,0.17023539019777137,-1.5085195,0,0.0
445.43769416468376,140.82658859666537,31.77795568278343,27.578406464502194,146.5720373891155,1.0883106521127874,Trickle,88.48837139390285,Solid-state,1441,Model A,Long,4.199549218281234,3.163022683453906,11.511628606097148,0.0007552468092385,2.7845835105699965,86.4896258890112,1.1262778820324089,32.21663589529893,-0.004336038910482959,-1.911834,0,0.0
384.1915796354244,113.31014572732678,34.40762565645052,34.41032401854992,58.21817395856419,0.75676783831534,Normal,94.29245340686532,Solid-state,1472,Model A,Short,-0.0026983620994016,3.3906194116099324,5.70754659313468,0.000514108585812,2.740452199414928,88.62225821821237,1.1085787125575788,29.52203509862689,-0.16254230655677204,-2.2654355,0,0.0
366.0228740609402,147.17820827209607,27.08442717628196,17.445854016275035,42.202317096284965,0.3454028887878404,Normal,80.93282366280368,Solid-state,1483,Model C,Short,9.63857316000692,2.486936608062618,19.067176337196315,0.0002329082190073,2.988168187425326,87.64916500053926,0.9236258465260295,39.14167593030127,0.11899549072708408,-2.503981,0,0.0
325.57861855309375,72.21078104707303,40.10548372420769,33.94615276160923,144.22659475762083,1.999463579243648,Fast,84.36337518347145,Solid-state,1484,Model D,Long,6.15933096259846,4.508725897049284,15.636624816528553,0.0013473474253663,2.103537156255509,85.54802275177953,1.599238134346935,38.826873575739015,0.0413088266289851,-1.2077013,0,0.0
342.1401764531072,59.02897700544083,55.094922877118215,38.53662021941313,174.32588227118129,0.7661163617325342,Trickle,82.5159027792732,NiMH,1494,Model D,Long,16.558302657705084,5.796139350705185,17.484097220726795,0.0005127954228464,1.4977042977864543,85.81181674511376,1.4649110948157371,40.9258003375693,-0.1737615003814184,-2.1696026,0,0.0
409.4409267507096,131.7222200201216,38.6239207252984,22.050864314282663,36.81695705121868,0.2441403234064614,Normal,96.31649799736184,Li-ion,1503,Model B,Short,16.57305641101574,3.108366429659053,3.68350200263815,0.0001624353449144,2.49370069606308,89.94029686199752,0.8772090292568558,48.92359552337317,0.07137266423224368,-2.5824215,0,0.0
414.1177572925346,140.04180571633304,52.904022426386334,24.30045214481958,71.6071774471699,0.4455721603583752,Fast,82.50689730794097,Solid-state,1514,Model B,Medium,28.603570281566757,2.957100954063435,17.493102692059026,0.0002943012948205,1.5595581115357675,89.27643107253044,0.9249007726011784,48.36802756723354,-0.21598338523348082,-2.2761555,0,0.0
